Gain [dB],Phase [rad],Amplitude [dBm],Frequency [Hz]
6.1267,5.184152893907206,-42.51031112670898,5959400000.0
6.1267,5.262155194394235,-43.50417709350586,5959400000.0
6.1267,5.3411575243746885,-43.26436996459961,5959400000.0
6.1267,5.419159824861718,-42.73930740356445,5959400000.0
6.1267,5.498162154842172,-43.01666259765625,5959400000.0
6.1267,5.576164455329201,-43.195343017578125,5959400000.0
6.1267,5.655166785309655,-42.96070861816406,5959400000.0
6.1267,5.733169085796684,-43.16527557373047,5959400000.0
6.1267,5.812171415777137,-43.457618713378906,5959400000.0
6.1267,5.890173716264167,-43.18595886230469,5959400000.0
6.1267,5.969176046244621,-43.27898788452149,5959400000.0
6.1267,6.048178376225073,-43.14017868041992,5959400000.0
6.1267,6.126180676712103,-43.26436996459961,5959400000.0
6.1267,6.205183006692557,-43.002403259277344,5959400000.0
6.1267,6.283185307179586,-43.03137969970703,5959400000.0
6.2383,0.0,-42.90546417236328,5959400000.0
6.2383,0.07900232998045317,-42.78696441650391,5959400000.0
6.2383,0.1570046304674829,-42.87138748168945,5959400000.0
6.2383,0.23600696044793606,-43.63445281982422,5959400000.0
6.2383,0.3140092609349658,-42.589473724365234,5959400000.0
6.2383,0.393011590915419,-42.91422271728516,5959400000.0
6.2383,0.4710138914024486,-42.60132598876953,5959400000.0
6.2383,0.550016221382902,-43.178810119628906,5959400000.0
6.2383,0.6280185218699316,-43.2607421875,5959400000.0
6.2383,0.7070208518503847,-42.57986831665039,5959400000.0
6.2383,0.7850231523374145,-42.736934661865234,5959400000.0
6.2383,0.8640254823178676,-43.376407623291016,5959400000.0
6.2383,0.9420277828048972,-42.30045700073242,5959400000.0
6.2383,1.0210301127853505,-43.00118255615234,5959400000.0
6.2383,1.100032442765804,-43.51423263549805,5959400000.0
6.2383,1.1780347432528333,-17.243499755859375,6011674678.111588
6.2383,1.2570370732332865,-11.703323364257812,6013877825.46495
6.2383,1.3350393737203163,-11.384550094604492,6014478683.834048
6.2383,1.4140417037007693,-9.730546951293944,6015480114.449213
6.2383,1.4920440041877991,-9.156152725219728,6016080972.818312
6.2383,1.5710463341682523,-8.713155746459961,6016882117.310444
6.2383,1.649048634655282,-9.022867202758787,6017282689.556509
6.2383,1.7280509646357352,-8.537324905395508,6017883547.925608
6.2383,1.8060532651227648,-8.445137023925781,6018484406.294706
6.2383,1.885055595103218,-7.783529281616211,6018884978.540772
6.2383,1.963057895590248,-7.87333869934082,6019886409.155937
6.2383,2.042060225570701,-7.317787170410156,6020286981.402003
6.2383,2.121062555551154,-7.37202262878418,6020887839.771102
6.2383,2.199064856038184,-7.089227676391602,6021688984.263233
6.2383,2.278067186018637,-6.968000411987305,6022089556.509299
6.2383,2.3560694865056666,-6.918050765991211,6022890701.001431
6.2383,2.4350718164861203,-7.2332763671875,6023291273.247497
6.2383,2.5130741169731494,-7.147525787353516,6023691845.493563
6.2383,2.592076446953603,-6.573884963989258,6024693276.108727
6.2383,2.6700787474406327,-6.5514068603515625,6025093848.354793
6.2383,2.749081077421086,-6.467655181884766,6025494420.600859
6.2383,2.8270833779081155,-6.72358512878418,6026295565.09299
6.2383,2.9060857078885687,-6.933477401733398,6026696137.339056
6.2383,2.9850880378690214,-6.493160247802734,6027497281.831187
6.2383,3.0630903383560515,-6.940614700317383,6028098140.200286
6.2383,3.1420926683365047,-6.876293182373047,6028698998.569385
6.2383,3.2200949688235347,-6.944999694824219,6029099570.815451
6.2383,3.299097298803987,-6.713373184204102,6034307010.014306
6.2383,3.377099599291017,-6.8439788818359375,6034907868.383405
6.2383,3.4561019292714703,-7.452228546142578,6035508726.752503
6.2383,3.5341042297585,-7.020227432250977,6036309871.244636
6.2383,3.6131065597389536,-7.863685607910156,6037311301.859799
6.2383,3.6911088602259827,-8.121641159057617,6038112446.351932
6.2383,3.770111190206436,-8.219348907470703,6038913590.844063
6.2383,3.848113490693466,-8.471090316772461,6039915021.459228
6.2383,3.927115820673919,-8.853918075561523,6040716165.951359
6.2383,4.006118150654372,-9.66411018371582,6041717596.566524
6.2383,4.084120451141402,-10.442073822021484,6042919313.304721
6.2383,4.163122781121856,-11.149314880371094,6043520171.67382
6.2383,4.241125081608884,-11.89809799194336,6044521602.288984
6.2383,4.320127411589338,-12.868534088134766,6045122460.658083
6.2383,4.398129712076368,-13.983901977539062,6045723319.027182
6.2383,4.477132042056821,-15.062751770019531,6046324177.39628
6.2383,4.555134342543851,-16.363018035888672,6046925035.765379
6.2383,4.634136672524304,-18.656883239746094,6047525894.134478
6.2383,4.712138973011333,-21.77029800415039,6048327038.62661
6.2383,4.791141302991787,-26.71044540405273,6048727610.872675
6.2383,4.8691436034788165,-42.85248565673828,5959400000.0
6.2383,4.94814593345927,-43.04203796386719,5959400000.0
6.2383,5.027148263439723,-43.19833755493164,5959400000.0
6.2383,5.1051505639267525,-43.55469131469727,5959400000.0
6.2383,5.184152893907206,-43.30255889892578,5959400000.0
6.2383,5.262155194394235,-43.26350784301758,5959400000.0
6.2383,5.3411575243746885,-42.78879928588867,5959400000.0
6.2383,5.419159824861718,-43.41608428955078,5959400000.0
6.2383,5.498162154842172,-42.80947494506836,5959400000.0
6.2383,5.576164455329201,-42.87849807739258,5959400000.0
6.2383,5.655166785309655,-42.99305725097656,5959400000.0
6.2383,5.733169085796684,-43.481407165527344,5959400000.0
6.2383,5.812171415777137,-43.26005172729492,5959400000.0
6.2383,5.890173716264167,-43.23337173461914,5959400000.0
6.2383,5.969176046244621,-42.471981048583984,5959400000.0
6.2383,6.048178376225073,-42.34428024291992,5959400000.0
6.2383,6.126180676712103,-43.02892303466797,5959400000.0
6.2383,6.205183006692557,-42.67161560058594,5959400000.0
6.2383,6.283185307179586,-42.74153137207031,5959400000.0
6.35,0.0,-43.099891662597656,5959400000.0
6.35,0.07900232998045317,-43.46599197387695,5959400000.0
6.35,0.1570046304674829,-43.14421081542969,5959400000.0
6.35,0.23600696044793606,-42.57175827026367,5959400000.0
6.35,0.3140092609349658,-42.863502502441406,5959400000.0
6.35,0.393011590915419,-43.15093994140625,5959400000.0
6.35,0.4710138914024486,-43.02156066894531,5959400000.0
6.35,0.550016221382902,-42.863502502441406,5959400000.0
6.35,0.6280185218699316,-43.1906852722168,5959400000.0
6.35,0.7070208518503847,-43.31658935546875,5959400000.0
6.35,0.7850231523374145,-43.14337158203125,5959400000.0
6.35,0.8640254823178676,-43.06591033935547,5959400000.0
6.35,0.9420277828048972,-43.21588897705078,5959400000.0
6.35,1.0210301127853505,-42.9398078918457,5959400000.0
6.35,1.100032442765804,-22.67374420166016,6010472961.37339
6.35,1.1780347432528333,-12.40068817138672,6013076680.972818
6.35,1.2570370732332865,-10.499139785766602,6014078111.587983
6.35,1.3350393737203163,-9.883163452148438,6014478683.834048
6.35,1.4140417037007693,-9.052793502807615,6015480114.449213
6.35,1.4920440041877991,-8.877052307128906,6016080972.818312
6.35,1.5710463341682523,-8.54758071899414,6016481545.064378
6.35,1.649048634655282,-7.934028625488281,6017482975.679543
6.35,1.7280509646357352,-8.213294982910156,6017883547.925608
6.35,1.8060532651227648,-7.902149200439453,6018684692.41774
6.35,1.885055595103218,-7.821907043457031,6019085264.663805
6.35,1.963057895590248,-7.71092414855957,6019686123.032904
6.35,2.042060225570701,-7.543607711791992,6020286981.402003
6.35,2.121062555551154,-7.020112991333008,6020887839.771102
6.35,2.199064856038184,-7.220087051391602,6021889270.386266
6.35,2.278067186018637,-7.152931213378906,6022289842.632332
6.35,2.3560694865056666,-6.516265869140625,6022490128.755364
6.35,2.4350718164861203,-7.022287368774414,6023491559.370529
6.35,2.5130741169731494,-6.339015960693359,6024092417.739628
6.35,2.592076446953603,-6.299570083618164,6024492989.985694
6.35,2.6700787474406327,-6.619417190551758,6025093848.354793
6.35,2.749081077421086,-6.808065414428711,6025694706.723891
6.35,2.8270833779081155,-6.140935897827148,6026295565.09299
6.35,2.9060857078885687,-6.256563186645508,6026696137.339056
6.35,2.9850880378690214,-6.599361419677734,6027497281.831187
6.35,3.0630903383560515,-6.3294219970703125,6028098140.200286
6.35,3.1420926683365047,-5.947431564331055,6028698998.569385
6.35,3.2200949688235347,-6.467775344848633,6029299856.938483
6.35,3.299097298803987,-6.620122909545898,6033706151.645207
6.35,3.377099599291017,-6.779571533203125,6034707582.260372
6.35,3.4561019292714703,-7.1269073486328125,6035308440.629471
6.35,3.5341042297585,-6.676248550415039,6036109585.121602
6.35,3.6131065597389536,-7.152034759521484,6036910729.613734
6.35,3.6911088602259827,-7.711565017700195,6037711874.1058655
6.35,3.770111190206436,-7.880121231079102,6038513018.597997
6.35,3.848113490693466,-8.201400756835938,6039514449.213161
6.35,3.927115820673919,-8.070781707763672,6040315593.705294
6.35,4.006118150654372,-8.867757797241211,6041116738.197425
6.35,4.084120451141402,-9.456775665283203,6042318454.935622
6.35,4.163122781121856,-9.554960250854492,6043319885.550787
6.35,4.241125081608884,-11.022315979003906,6044321316.165952
6.35,4.320127411589338,-11.801441192626951,6045122460.658083
6.35,4.398129712076368,-13.434593200683594,6045923605.150214
6.35,4.477132042056821,-14.43612289428711,6046524463.519313
6.35,4.555134342543851,-14.698585510253906,6046925035.765379
6.35,4.634136672524304,-16.660236358642578,6047726180.257511
6.35,4.712138973011333,-18.554100036621094,6048327038.62661
6.35,4.791141302991787,-22.69320678710937,6048927896.995708
6.35,4.8691436034788165,-31.023193359375,6049528755.364807
6.35,4.94814593345927,-43.12324905395508,5959400000.0
6.35,5.027148263439723,-41.96878433227539,5959400000.0
6.35,5.1051505639267525,-42.37303924560547,5959400000.0
6.35,5.184152893907206,-42.63972473144531,5959400000.0
6.35,5.262155194394235,-43.52247619628906,5959400000.0
6.35,5.3411575243746885,-42.657318115234375,5959400000.0
6.35,5.419159824861718,-43.04203796386719,5959400000.0
6.35,5.498162154842172,-42.99224472045898,5959400000.0
6.35,5.576164455329201,-43.15093994140625,5959400000.0
6.35,5.655166785309655,-42.88641357421875,5959400000.0
6.35,5.733169085796684,-42.91183471679688,5959400000.0
6.35,5.812171415777137,-43.37906646728516,5959400000.0
6.35,5.890173716264167,-42.7338752746582,5959400000.0
6.35,5.969176046244621,-43.30604553222656,5959400000.0
6.35,6.048178376225073,-43.5151481628418,5959400000.0
6.35,6.126180676712103,-43.25746154785156,5959400000.0
6.35,6.205183006692557,-43.28168487548828,5959400000.0
6.35,6.283185307179586,-43.20429992675781,5959400000.0
6.4617,0.0,-42.72395324707031,5959400000.0
6.4617,0.07900232998045317,-42.62289047241211,5959400000.0
6.4617,0.1570046304674829,-43.71849060058594,5959400000.0
6.4617,0.23600696044793606,-42.87928771972656,5959400000.0
6.4617,0.3140092609349658,-43.43352890014648,5959400000.0
6.4617,0.393011590915419,-43.16696548461914,5959400000.0
6.4617,0.4710138914024486,-43.38972854614258,5959400000.0
6.4617,0.550016221382902,-43.64712905883789,5959400000.0
6.4617,0.6280185218699316,-43.02074432373047,5959400000.0
6.4617,0.7070208518503847,-43.28602600097656,5959400000.0
6.4617,0.7850231523374145,-43.38883972167969,5959400000.0
6.4617,0.8640254823178676,-43.57135391235352,5959400000.0
6.4617,0.9420277828048972,-42.702632904052734,5959400000.0
6.4617,1.0210301127853505,-42.69580841064453,5959400000.0
6.4617,1.100032442765804,-13.098907470703123,6012275536.480687
6.4617,1.1780347432528333,-11.062410354614258,6013276967.095851
6.4617,1.2570370732332865,-10.16666030883789,6014078111.587983
6.4617,1.3350393737203163,-9.575178146362305,6014678969.957082
6.4617,1.4140417037007693,-8.778093338012695,6015480114.449213
6.4617,1.4920440041877991,-8.7318115234375,6016080972.818312
6.4617,1.5710463341682523,-8.132528305053711,6016481545.064378
6.4617,1.649048634655282,-7.601581573486328,6017082403.433476
6.4617,1.7280509646357352,-7.834127426147461,6018083834.048641
6.4617,1.8060532651227648,-7.148429870605469,6018484406.294706
6.4617,1.885055595103218,-7.45728874206543,6019285550.786839
6.4617,1.963057895590248,-7.098701477050781,6019886409.155937
6.4617,2.042060225570701,-6.623870849609375,6020687553.648068
6.4617,2.121062555551154,-6.7815704345703125,6021088125.894135
6.4617,2.199064856038184,-6.776325225830078,6021889270.386266
6.4617,2.278067186018637,-6.872098922729492,6022289842.632332
6.4617,2.3560694865056666,-6.382265090942383,6022690414.878398
6.4617,2.4350718164861203,-6.388515472412109,6023491559.370529
6.4617,2.5130741169731494,-6.291160583496094,6023892131.616595
6.4617,2.592076446953603,-6.173261642456055,6024693276.108727
6.4617,2.6700787474406327,-6.481693267822266,6025093848.354793
6.4617,2.749081077421086,-6.045198440551758,6025894992.846924
6.4617,2.8270833779081155,-6.386201858520508,6026495851.216023
6.4617,2.9060857078885687,-6.366239547729492,6026896423.462089
6.4617,2.9850880378690214,-5.738409042358398,6027697567.954221
6.4617,3.0630903383560515,-5.823398590087891,6028098140.200286
6.4617,3.1420926683365047,-6.26911735534668,6028698998.569385
6.4617,3.2200949688235347,-5.924203872680664,6029500143.061517
6.4617,3.299097298803987,-5.993812561035156,6033305579.399141
6.4617,3.377099599291017,-6.651334762573242,6034106723.8912735
6.4617,3.4561019292714703,-6.385513305664063,6034907868.383405
6.4617,3.5341042297585,-6.252542495727539,6035709012.875537
6.4617,3.6131065597389536,-6.775075912475586,6036510157.367668
6.4617,3.6911088602259827,-6.917741775512695,6037311301.859799
6.4617,3.770111190206436,-6.944341659545898,6038112446.351932
6.4617,3.848113490693466,-7.177658081054688,6039113876.967096
6.4617,3.927115820673919,-8.050443649291992,6039915021.459228
6.4617,4.006118150654372,-8.035341262817383,6041116738.197425
6.4617,4.084120451141402,-8.424039840698242,6041917882.689556
6.4617,4.163122781121856,-9.381744384765623,6042719027.181688
6.4617,4.241125081608884,-10.190261840820312,6043920743.919886
6.4617,4.320127411589338,-10.969234466552734,6044922174.53505
6.4617,4.398129712076368,-11.776918411254885,6045723319.027182
6.4617,4.477132042056821,-12.972156524658203,6046524463.519313
6.4617,4.555134342543851,-14.71331787109375,6047325608.011445
6.4617,4.634136672524304,-15.886322021484377,6047926466.380544
6.4617,4.712138973011333,-16.94436264038086,6048327038.62661
6.4617,4.791141302991787,-18.841632843017575,6048927896.995708
6.4617,4.8691436034788165,-22.35350799560547,6049729041.48784
6.4617,4.94814593345927,-43.265235900878906,5959400000.0
6.4617,5.027148263439723,-43.30779266357422,5959400000.0
6.4617,5.1051505639267525,-42.59317398071289,5959400000.0
6.4617,5.184152893907206,-43.38028717041016,5959400000.0
6.4617,5.262155194394235,-43.74446868896485,5959400000.0
6.4617,5.3411575243746885,-42.50377655029297,5959400000.0
6.4617,5.419159824861718,-43.10821914672852,5959400000.0
6.4617,5.498162154842172,-43.38972854614258,5959400000.0
6.4617,5.576164455329201,-42.97280883789063,5959400000.0
6.4617,5.655166785309655,-42.652809143066406,5959400000.0
6.4617,5.733169085796684,-43.00932312011719,5959400000.0
6.4617,5.812171415777137,-42.90705490112305,5959400000.0
6.4617,5.890173716264167,-42.82786178588867,5959400000.0
6.4617,5.969176046244621,-42.67086410522461,5959400000.0
6.4617,6.048178376225073,-42.92220306396485,5959400000.0
6.4617,6.126180676712103,-42.95185470581055,5959400000.0
6.4617,6.205183006692557,-42.8603515625,5959400000.0
6.4617,6.283185307179586,-43.21453857421875,5959400000.0
6.5733,0.0,-43.35429763793945,5959400000.0
6.5733,0.07900232998045317,-42.75611114501953,5959400000.0
6.5733,0.1570046304674829,-42.58799362182617,5959400000.0
6.5733,0.23600696044793606,-42.888790130615234,5959400000.0
6.5733,0.3140092609349658,-42.89592742919922,5959400000.0
6.5733,0.393011590915419,-43.06756210327149,5959400000.0
6.5733,0.4710138914024486,-43.077484130859375,5959400000.0
6.5733,0.550016221382902,-43.065086364746094,5959400000.0
6.5733,0.6280185218699316,-43.02892303466797,5959400000.0
6.5733,0.7070208518503847,-42.684452056884766,5959400000.0
6.5733,0.7850231523374145,-42.97280883789063,5959400000.0
6.5733,0.8640254823178676,-43.36931991577149,5959400000.0
6.5733,0.9420277828048972,-43.01666259765625,5959400000.0
6.5733,1.0210301127853505,-13.991287231445312,6011274105.865522
6.5733,1.100032442765804,-11.383378982543944,6012275536.480687
6.5733,1.1780347432528333,-10.509603500366213,6013276967.095851
6.5733,1.2570370732332865,-9.594707489013672,6014078111.587983
6.5733,1.3350393737203163,-9.114187240600586,6014678969.957082
6.5733,1.4140417037007693,-8.698749542236328,6015279828.32618
6.5733,1.4920440041877991,-8.402322769165039,6015880686.695279
6.5733,1.5710463341682523,-8.094934463500977,6016481545.064378
6.5733,1.649048634655282,-7.841590881347656,6017082403.433476
6.5733,1.7280509646357352,-7.06495475769043,6017883547.925608
6.5733,1.8060532651227648,-7.114353179931641,6018484406.294706
6.5733,1.885055595103218,-6.78863525390625,6019085264.663805
6.5733,1.963057895590248,-6.581344604492188,6019886409.155937
6.5733,2.042060225570701,-6.392305374145508,6020286981.402003
6.5733,2.121062555551154,-6.406173706054688,6021088125.894135
6.5733,2.199064856038184,-6.528783798217773,6021688984.263233
6.5733,2.278067186018637,-6.490556716918945,6022289842.632332
6.5733,2.3560694865056666,-5.893548965454102,6022690414.878398
6.5733,2.4350718164861203,-6.201162338256836,6023491559.370529
6.5733,2.5130741169731494,-6.17230224609375,6023892131.616595
6.5733,2.592076446953603,-5.762014389038086,6024693276.108727
6.5733,2.6700787474406327,-5.76048469543457,6025093848.354793
6.5733,2.749081077421086,-5.698474884033203,6025694706.723891
6.5733,2.8270833779081155,-6.128942489624023,6026495851.216023
6.5733,2.9060857078885687,-5.5523529052734375,6027096709.585121
6.5733,2.9850880378690214,-5.602117538452148,6027497281.831187
6.5733,3.0630903383560515,-6.004087448120117,6028098140.200286
6.5733,3.1420926683365047,-5.91552734375,6028899284.692418
6.5733,3.2200949688235347,-5.991962432861328,6029500143.061517
6.5733,3.299097298803987,-5.702159881591797,6033305579.399141
6.5733,3.377099599291017,-6.410076141357422,6033906437.76824
6.5733,3.4561019292714703,-6.332012176513672,6034507296.137339
6.5733,3.5341042297585,-6.57257080078125,6035508726.752503
6.5733,3.6131065597389536,-6.73399543762207,6036309871.244636
6.5733,3.6911088602259827,-6.864789962768555,6036910729.613734
6.5733,3.770111190206436,-7.050132751464844,6037711874.1058655
6.5733,3.848113490693466,-7.10468864440918,6038713304.72103
6.5733,3.927115820673919,-7.026567459106445,6039915021.459228
6.5733,4.006118150654372,-7.851310729980469,6040515879.828326
6.5733,4.084120451141402,-7.6681976318359375,6041517310.443491
6.5733,4.163122781121856,-8.242612838745117,6042719027.181688
6.5733,4.241125081608884,-8.857860565185547,6043720457.796853
6.5733,4.320127411589338,-9.32106590270996,6044521602.288984
6.5733,4.398129712076368,-10.521556854248049,6045723319.027182
6.5733,4.477132042056821,-12.45892333984375,6046724749.642346
6.5733,4.555134342543851,-13.47677993774414,6047325608.011445
6.5733,4.634136672524304,-14.18939971923828,6047926466.380544
6.5733,4.712138973011333,-15.315032958984377,6048527324.749642
6.5733,4.791141302991787,-17.323570251464844,6049128183.118741
6.5733,4.8691436034788165,-19.54624557495117,6049729041.48784
6.5733,4.94814593345927,-23.064533233642575,6050329899.856938
6.5733,5.027148263439723,-43.38706207275391,5959400000.0
6.5733,5.1051505639267525,-42.95507049560547,5959400000.0
6.5733,5.184152893907206,-42.90785217285156,5959400000.0
6.5733,5.262155194394235,-43.20344924926758,5959400000.0
6.5733,5.3411575243746885,-43.459659576416016,5959400000.0
6.5733,5.419159824861718,-42.65356063842773,5959400000.0
6.5733,5.498162154842172,-43.35517883300781,5959400000.0
6.5733,5.576164455329201,-43.56579208374024,5959400000.0
6.5733,5.655166785309655,-43.21197891235352,5959400000.0
6.5733,5.733169085796684,-41.99644470214844,5959400000.0
6.5733,5.812171415777137,-43.12910842895508,5959400000.0
6.5733,5.890173716264167,-43.44522476196289,5959400000.0
6.5733,5.969176046244621,-43.131622314453125,5959400000.0
6.5733,6.048178376225073,-42.811031341552734,5959400000.0
6.5733,6.126180676712103,-42.99062347412109,5959400000.0
6.5733,6.205183006692557,-43.25487518310547,5959400000.0
6.5733,6.283185307179586,-43.229942321777344,5959400000.0
6.685,0.0,-42.41263198852539,5959400000.0
6.685,0.07900232998045317,-43.34636306762695,5959400000.0
6.685,0.1570046304674829,-42.96231842041016,5959400000.0
6.685,0.23600696044793606,-43.20856475830078,5959400000.0
6.685,0.3140092609349658,-42.96070861816406,5959400000.0
6.685,0.393011590915419,-43.04532241821289,5959400000.0
6.685,0.4710138914024486,-43.22052383422852,5959400000.0
6.685,0.550016221382902,-43.06013870239258,5959400000.0
6.685,0.6280185218699316,-42.41191864013672,5959400000.0
6.685,0.7070208518503847,-42.45832443237305,5959400000.0
6.685,0.7850231523374145,-42.94382095336914,5959400000.0
6.685,0.8640254823178676,-43.54546356201172,5959400000.0
6.685,0.9420277828048972,-23.21303939819336,6008870672.389128
6.685,1.0210301127853505,-11.785478591918944,6011474391.988555
6.685,1.100032442765804,-10.46615219116211,6012676108.726752
6.685,1.1780347432528333,-9.142789840698242,6013276967.095851
6.685,1.2570370732332865,-9.199630737304688,6013877825.46495
6.685,1.3350393737203163,-8.776262283325195,6014478683.834048
6.685,1.4140417037007693,-7.800888061523437,6015279828.32618
6.685,1.4920440041877991,-7.601385116577148,6016080972.818312
6.685,1.5710463341682523,-7.586345672607422,6016681831.18741
6.685,1.649048634655282,-7.569549560546875,6017082403.433476
6.685,1.7280509646357352,-7.253429412841797,6017883547.925608
6.685,1.8060532651227648,-7.11610221862793,6018484406.294706
6.685,1.885055595103218,-6.512214660644531,6018884978.540772
6.685,1.963057895590248,-6.223812103271484,6019686123.032904
6.685,2.042060225570701,-6.040079116821289,6020487267.525036
6.685,2.121062555551154,-6.023139953613281,6021088125.894135
6.685,2.199064856038184,-6.423467636108398,6021688984.263233
6.685,2.278067186018637,-5.736482620239258,6022089556.509299
6.685,2.3560694865056666,-6.189420700073242,6022690414.878398
6.685,2.4350718164861203,-6.206052780151367,6023291273.247497
6.685,2.5130741169731494,-6.033227920532227,6024092417.739628
6.685,2.592076446953603,-5.493923187255859,6024492989.985694
6.685,2.6700787474406327,-5.450817108154297,6024893562.23176
6.685,2.749081077421086,-5.957721710205078,6025494420.600859
6.685,2.8270833779081155,-5.386690139770508,6026495851.216023
6.685,2.9060857078885687,-5.331682205200195,6026896423.462089
6.685,2.9850880378690214,-5.756950378417969,6027497281.831187
6.685,3.0630903383560515,-5.727375030517578,6028098140.200286
6.685,3.1420926683365047,-5.229038238525391,6028899284.692418
6.685,3.2200949688235347,-5.497241973876953,6029299856.938483
6.685,3.299097298803987,-5.451139450073242,6033105293.276109
6.685,3.377099599291017,-5.435508728027344,6033706151.645207
6.685,3.4561019292714703,-6.1571197509765625,6034507296.137339
6.685,3.5341042297585,-5.744306564331055,6035108154.506437
6.685,3.6131065597389536,-6.4407958984375,6035909298.9985695
6.685,3.6911088602259827,-6.616586685180664,6036710443.490701
6.685,3.770111190206436,-6.731716156005859,6037511587.982833
6.685,3.848113490693466,-7.032331466674805,6038513018.597997
6.685,3.927115820673919,-6.933137893676758,6039314163.090129
6.685,4.006118150654372,-7.186798095703125,6040315593.705294
6.685,4.084120451141402,-7.796634674072266,6041116738.197425
6.685,4.163122781121856,-8.334821701049805,6042318454.935622
6.685,4.241125081608884,-8.40800666809082,6043119599.427753
6.685,4.320127411589338,-9.365234375,6044321316.165952
6.685,4.398129712076368,-9.596521377563477,6045122460.658083
6.685,4.477132042056821,-10.632261276245115,6046324177.39628
6.685,4.555134342543851,-12.264358520507812,6047325608.011445
6.685,4.634136672524304,-13.736091613769531,6047926466.380544
6.685,4.712138973011333,-14.823379516601562,6048527324.749642
6.685,4.791141302991787,-16.275882720947266,6049328469.241774
6.685,4.8691436034788165,-18.072174072265625,6049929327.610872
6.685,4.94814593345927,-20.202533721923828,6050530185.979971
6.685,5.027148263439723,-29.245407104492188,6051131044.349071
6.685,5.1051505639267525,-43.1644287109375,5959400000.0
6.685,5.184152893907206,-43.11739730834961,5959400000.0
6.685,5.262155194394235,-43.40540313720703,5959400000.0
6.685,5.3411575243746885,-42.90228271484375,5959400000.0
6.685,5.419159824861718,-43.046146392822266,5959400000.0
6.685,5.498162154842172,-43.34724426269531,5959400000.0
6.685,5.576164455329201,-42.92939758300781,5959400000.0
6.685,5.655166785309655,-43.372859954833984,5959400000.0
6.685,5.733169085796684,-43.1324577331543,5959400000.0
6.685,5.812171415777137,-43.3314208984375,5959400000.0
6.685,5.890173716264167,-43.05519485473633,5959400000.0
6.685,5.969176046244621,-43.33137130737305,5959400000.0
6.685,6.048178376225073,-43.23630142211914,5959400000.0
6.685,6.126180676712103,-43.429466247558594,5959400000.0
6.685,6.205183006692557,-43.28863143920898,5959400000.0
6.685,6.283185307179586,-42.67689514160156,5959400000.0
6.7967,0.0,-42.92937850952149,5959400000.0
6.7967,0.07900232998045317,-43.18729019165039,5959400000.0
6.7967,0.1570046304674829,-43.078311920166016,5959400000.0
6.7967,0.23600696044793606,-42.68596267700195,5959400000.0
6.7967,0.3140092609349658,-43.14168930053711,5959400000.0
6.7967,0.393011590915419,-43.445587158203125,5959400000.0
6.7967,0.4710138914024486,-43.13833236694336,5959400000.0
6.7967,0.550016221382902,-42.89354705810547,5959400000.0
6.7967,0.6280185218699316,-43.305171966552734,5959400000.0
6.7967,0.7070208518503847,-43.56671905517578,5959400000.0
6.7967,0.7850231523374145,-43.17965698242188,5959400000.0
6.7967,0.8640254823178676,-42.80947494506836,5959400000.0
6.7967,0.9420277828048972,-12.054073333740234,6010873533.619456
6.7967,1.0210301127853505,-10.415916442871094,6011874964.234621
6.7967,1.100032442765804,-9.580999374389648,6012275536.480687
6.7967,1.1780347432528333,-8.926240921020508,6013076680.972818
6.7967,1.2570370732332865,-8.69651985168457,6013877825.46495
6.7967,1.3350393737203163,-7.805233001708984,6014478683.834048
6.7967,1.4140417037007693,-7.747995376586914,6015079542.203147
6.7967,1.4920440041877991,-7.226158142089844,6015680400.572246
6.7967,1.5710463341682523,-7.479532241821289,6016481545.064378
6.7967,1.649048634655282,-7.135801315307617,6017082403.433476
6.7967,1.7280509646357352,-6.991533279418945,6018083834.048641
6.7967,1.8060532651227648,-6.819358825683594,6018484406.294706
6.7967,1.885055595103218,-6.366470336914063,6018884978.540772
6.7967,1.963057895590248,-6.502651214599609,6019886409.155937
6.7967,2.042060225570701,-5.890199661254883,6020286981.402003
6.7967,2.121062555551154,-5.691892623901367,6020887839.771102
6.7967,2.199064856038184,-5.777162551879883,6021688984.263233
6.7967,2.278067186018637,-5.507558822631836,6021889270.386266
6.7967,2.3560694865056666,-6.054231643676758,6022890701.001431
6.7967,2.4350718164861203,-5.398759841918945,6023491559.370529
6.7967,2.5130741169731494,-5.771129608154297,6023892131.616595
6.7967,2.592076446953603,-5.263431549072266,6024693276.108727
6.7967,2.6700787474406327,-5.812625885009766,6025093848.354793
6.7967,2.749081077421086,-5.533008575439453,6025694706.723891
6.7967,2.8270833779081155,-5.7010345458984375,6026295565.09299
6.7967,2.9060857078885687,-5.13311767578125,6026696137.339056
6.7967,2.9850880378690214,-5.188173294067383,6027497281.831187
6.7967,3.0630903383560515,-5.475009918212891,6028098140.200286
6.7967,3.1420926683365047,-5.036027908325195,6028698998.569385
6.7967,3.2200949688235347,-5.220302581787109,6029500143.061517
6.7967,3.299097298803987,-5.448030471801758,6032905007.153076
6.7967,3.377099599291017,-5.645641326904297,6033706151.645207
6.7967,3.4561019292714703,-5.735902786254883,6034106723.8912735
6.7967,3.5341042297585,-5.49030876159668,6035108154.506437
6.7967,3.6131065597389536,-5.988777160644531,6035709012.875537
6.7967,3.6911088602259827,-6.220914840698242,6036710443.490701
6.7967,3.770111190206436,-6.490625381469727,6037311301.859799
6.7967,3.848113490693466,-6.674158096313477,6038312732.474964
