Gain [dB],Phase [rads.],Amplitude [dBm],Frequency [Hz]
5.949367088607595,2.3064857456735193,341774982365282.8,11069291.020918777
5.949367088607595,2.3860197369036404,357834086247406.25,10017025.0843623
5.949367088607595,2.465553728133762,372022183736911.25,8964759.147805823
5.949367088607595,2.5450877193638832,384021812796462.06,7912493.211249348
5.949367088607595,2.6246217105940044,395168831778346.94,6867060.170384796
5.949367088607595,2.704155701824126,404880975665576.2,5814794.23382832
5.949367088607595,2.783689693054247,411837427030771.25,4762528.297271844
5.949367088607595,2.863223684284369,418294037303366.0,3703429.465023443
5.949367088607595,2.94275767551449,423110435179489.25,2651163.528466966
5.949367088607595,3.022291666744611,426576477327958.75,1592064.6962185649
5.949367088607595,3.1018256579747328,427948573532767.2,532965.8639701634
5.949367088607595,3.181359649204854,427622896140793.44,-532965.8639701634
5.949367088607595,3.2608936404349755,426011521371158.5,-1592064.6962185649
5.949367088607595,3.3404276316650967,422922707708207.4,-2651163.528466966
5.949367088607595,3.419961622895218,418060100808578.8,-3703429.465023443
5.949367088607595,3.4994956141253395,411516181406232.2,-4762528.297271844
5.949367088607595,3.5790296053554607,403958792959401.5,-5814794.23382832
5.949367088607595,3.6585635965855823,394994517469770.56,-6867060.170384796
5.949367088607595,3.7380975878157034,384083277083047.8,-7912493.211249348
5.949367088607595,3.817631579045825,371676510485422.06,-8964759.147805823
5.949367088607595,3.8971655702759462,357264598047190.9,-10017025.0843623
5.949367088607595,3.9766995615060674,341594405312154.44,-11069291.020918777
5.949367088607595,4.056233552736189,324586111236315.25,-12121556.957475252
5.949367088607595,4.135767543966311,306317973519141.4,-13173822.89403173
5.949367088607595,4.215301535196431,287599187432087.56,-14260253.309047831
5.949367088607595,4.294835526426553,265295445648129.2,-15292020.558528533
5.949367088607595,4.374369517656675,243567972397842.25,-16330620.703701159
5.949367088607595,4.453903508886795,225321067930957.44,-17355555.057489935
5.949367088607595,4.533437500116917,201964903079589.84,-18373656.515586782
5.949367088607595,4.6129714913470385,1.1479519632540564e-09,0.0
5.949367088607595,4.692505482577159,1.0442846172613289e-12,0.0
5.949367088607595,4.772039473807281,1.1198503613714606e-13,0.0
5.949367088607595,4.8515734650374025,2.2588070916196467e-13,0.0
5.949367088607595,4.931107456267524,9.092019131999694e-14,0.0
5.949367088607595,5.010641447497645,6.80790762103844e-13,0.0
5.949367088607595,5.0901754387277665,6.150950467695884e-14,0.0
5.949367088607595,5.169709429957888,3.8194620184506395e-13,0.0
5.949367088607595,5.249243421188009,7.451861086018246e-14,0.0
5.949367088607595,5.32877741241813,6.810053132167816e-14,0.0
5.949367088607595,5.408311403648252,1.412494727649519e-13,0.0
5.949367088607595,5.487845394878374,1.8442480986904148e-13,0.0
5.949367088607595,5.567379386108494,2.224310121942798e-13,0.0
5.949367088607595,5.646913377338616,1.1913508298518683e-13,0.0
5.949367088607595,5.726447368568738,3.34092947031183e-12,0.0
5.949367088607595,5.805981359798858,2.428712755648496e-13,0.0
5.949367088607595,5.88551535102898,3.0570328399969796e-14,0.0
5.949367088607595,5.9650493422591016,1.1565345609467134e-13,0.0
5.949367088607595,6.044583333489222,1.7126301375615872e-12,0.0
5.949367088607595,6.124117324719344,4.519021376508072e-13,0.0
5.949367088607595,6.2036513159494655,3.574634093562348e-13,0.0
5.949367088607595,6.283185307179586,3.052219374703684e-14,0.0
6.0050632911392405,0.0,3.840366574299591e-13,0.0
6.0050632911392405,0.07953399123012135,7.238108666280366e-14,0.0
6.0050632911392405,0.1590679824602427,1.0008474375930492e-12,0.0
6.0050632911392405,0.23860197369036407,1.969404714021737e-12,0.0
6.0050632911392405,0.3181359649204854,1.6909111856863637e-14,0.0
6.0050632911392405,0.39766995615060674,2.778748287458986e-13,0.0
6.0050632911392405,0.47720394738072813,7.442034979456048e-15,0.0
6.0050632911392405,0.5567379386108494,1.323575164974706e-12,0.0
6.0050632911392405,0.6362719298409708,1.403232629234251e-13,0.0
6.0050632911392405,0.7158059210710922,3.246602903624695e-14,0.0
6.0050632911392405,0.7953399123012135,1.2154718422973056e-12,0.0
6.0050632911392405,0.8748739035313349,7.0106846065207e-14,0.0
6.0050632911392405,0.9544078947614563,5.727363950946118e-14,0.0
6.0050632911392405,1.0339418859915777,1.6158989322437808e-12,0.0
6.0050632911392405,1.1134758772216988,2.969684863672164e-12,0.0
6.0050632911392405,1.1930098684518202,2.8218771626364995e-13,0.0
6.0050632911392405,1.2725438596819416,2.7461826957105184e-13,0.0
6.0050632911392405,1.352077850912063,4.516957788777829e-13,0.0
6.0050632911392405,1.4316118421421844,9.45740638113726e-13,0.0
6.0050632911392405,1.5111458333723056,9.4775724045908e-14,0.0
6.0050632911392405,1.590679824602427,2.435977073109689e-13,0.0
6.0050632911392405,1.6702138158325484,1.2748439946574332e-08,0.0
6.0050632911392405,1.7497478070626697,221952551007752.8,18380489.41127871
6.0050632911392405,1.8292817982927911,230124592816518.62,17355555.057489935
6.0050632911392405,1.9088157895229125,254403153118657.03,16337453.599393085
6.0050632911392405,1.9883497807530337,277444845436804.38,15292020.558528533
6.0050632911392405,2.0678837719831553,298819617514933.06,14232921.72628013
6.0050632911392405,2.1474177632132765,318507692724556.4,13173822.89403173
6.0050632911392405,2.2269517544433977,336847486720225.0,12121556.957475252
6.0050632911392405,2.3064857456735193,354084880702523.0,11069291.020918777
6.0050632911392405,2.3860197369036404,369782189994994.6,10017025.0843623
6.0050632911392405,2.465553728133762,384756272506796.75,8964759.147805823
6.0050632911392405,2.5450877193638832,396744648046468.25,7912493.211249348
6.0050632911392405,2.6246217105940044,408317212392066.6,6867060.170384796
6.0050632911392405,2.704155701824126,416928867939317.1,5814794.23382832
6.0050632911392405,2.783689693054247,424647619209716.1,4762528.297271844
6.0050632911392405,2.863223684284369,431062907890014.56,3703429.465023443
6.0050632911392405,2.94275767551449,435863755150330.0,2651163.528466966
6.0050632911392405,3.022291666744611,439298634518816.44,1592064.6962185649
6.0050632911392405,3.1018256579747328,440585786446199.7,532965.8639701634
6.0050632911392405,3.181359649204854,440332915245560.0,-532965.8639701634
6.0050632911392405,3.2608936404349755,438976924690415.06,-1592064.6962185649
6.0050632911392405,3.3404276316650967,435601838904268.4,-2651163.528466966
6.0050632911392405,3.419961622895218,430536600966306.56,-3703429.465023443
6.0050632911392405,3.4994956141253395,424842503930613.1,-4762528.297271844
6.0050632911392405,3.5790296053554607,416422077332713.2,-5814794.23382832
6.0050632911392405,3.6585635965855823,407204731993417.1,-6867060.170384796
6.0050632911392405,3.7380975878157034,396496607072755.06,-7912493.211249348
6.0050632911392405,3.817631579045825,384161832638998.9,-8964759.147805823
6.0050632911392405,3.8971655702759462,370109888123176.75,-10017025.0843623
6.0050632911392405,3.9766995615060674,354064461100744.1,-11069291.020918777
6.0050632911392405,4.056233552736189,336720148339715.06,-12121556.957475252
6.0050632911392405,4.135767543966311,318349214091027.25,-13173822.89403173
6.0050632911392405,4.215301535196431,298696583583216.5,-14232921.72628013
6.0050632911392405,4.294835526426553,277282967493118.9,-15292020.558528533
6.0050632911392405,4.374369517656675,255294395622815.56,-16337453.599393085
6.0050632911392405,4.453903508886795,230268350998055.16,-17355555.057489935
6.0050632911392405,4.533437500116917,220315070048812.62,-18380489.41127871
6.0050632911392405,4.6129714913470385,1.2750953757456845e-08,0.0
6.0050632911392405,4.692505482577159,9.221628790817282e-13,0.0
6.0050632911392405,4.772039473807281,1.0225031768964561e-13,0.0
6.0050632911392405,4.8515734650374025,3.4073488448277087e-13,0.0
6.0050632911392405,4.931107456267524,3.418607448967592e-13,0.0
6.0050632911392405,5.010641447497645,1.563470238909485e-13,0.0
6.0050632911392405,5.0901754387277665,5.214409770145036e-13,0.0
6.0050632911392405,5.169709429957888,7.431536218396938e-14,0.0
6.0050632911392405,5.249243421188009,2.4097516033686013e-14,0.0
6.0050632911392405,5.32877741241813,1.8393077939329478e-12,0.0
6.0050632911392405,5.408311403648252,8.64597018415308e-15,0.0
6.0050632911392405,5.487845394878374,1.1291197671993139e-13,0.0
6.0050632911392405,5.567379386108494,3.058500075655519e-14,0.0
6.0050632911392405,5.646913377338616,1.1168142409083902e-14,0.0
6.0050632911392405,5.726447368568738,5.478551686008691e-13,0.0
6.0050632911392405,5.805981359798858,1.327977908170082e-12,0.0
6.0050632911392405,5.88551535102898,3.624586256657513e-14,0.0
6.0050632911392405,5.9650493422591016,3.8071466409379763e-13,0.0
6.0050632911392405,6.044583333489222,1.7603299227143148e-12,0.0
6.0050632911392405,6.124117324719344,4.719409346395085e-13,0.0
6.0050632911392405,6.2036513159494655,7.75266064698566e-14,0.0
6.0050632911392405,6.283185307179586,2.2580512386403136e-14,0.0
6.060759493670886,0.0,5.681442823846374e-13,0.0
6.060759493670886,0.07953399123012135,1.6045482433532494e-12,0.0
6.060759493670886,0.1590679824602427,1.0232460161054596e-13,0.0
6.060759493670886,0.23860197369036407,2.5121743109852194e-13,0.0
6.060759493670886,0.3181359649204854,4.018236339281327e-13,0.0
6.060759493670886,0.39766995615060674,1.0376997498187977e-13,0.0
6.060759493670886,0.47720394738072813,1.8497746285186855e-13,0.0
6.060759493670886,0.5567379386108494,4.551898722899826e-13,0.0
6.060759493670886,0.6362719298409708,1.4764513394458197e-13,0.0
6.060759493670886,0.7158059210710922,1.3406374229460694e-13,0.0
6.060759493670886,0.7953399123012135,5.605987949965584e-13,0.0
6.060759493670886,0.8748739035313349,6.225721470840951e-14,0.0
6.060759493670886,0.9544078947614563,3.66737662345227e-14,0.0
6.060759493670886,1.0339418859915777,2.858326421585073e-14,0.0
6.060759493670886,1.1134758772216988,1.9307966097461696e-13,0.0
6.060759493670886,1.1930098684518202,1.38033424274814e-13,0.0
6.060759493670886,1.2725438596819416,1.4526497152441176e-13,0.0
6.060759493670886,1.352077850912063,5.948453479737597e-13,0.0
6.060759493670886,1.4316118421421844,8.119120992325457e-13,0.0
6.060759493670886,1.5111458333723056,3.074208162576314e-13,0.0
6.060759493670886,1.590679824602427,7.54850631685264e-10,0.0
6.060759493670886,1.6702138158325484,197634527735094.34,19405423.765067484
6.060759493670886,1.7497478070626697,226318115617338.25,18387322.306970634
6.060759493670886,1.8292817982927911,242784305246924.3,17369220.848873783
6.060759493670886,1.9088157895229125,266928458974349.62,16337453.599393085
6.060759493670886,1.9883497807530337,289160114407098.94,15298853.454220457
6.060759493670886,2.0678837719831553,310877946860405.56,14226088.830588205
6.060759493670886,2.1474177632132765,330435482382699.8,13166989.998339804
6.060759493670886,2.2269517544433977,349087671396481.94,12121556.957475252
6.060759493670886,2.3064857456735193,366372563065441.25,11069291.020918777
6.060759493670886,2.3860197369036404,382352580378783.1,10017025.0843623
6.060759493670886,2.465553728133762,396842172652432.7,8964759.147805823
6.060759493670886,2.5450877193638832,410403249599408.7,7912493.211249348
6.060759493670886,2.6246217105940044,420535922713687.6,6867060.170384796
6.060759493670886,2.704155701824126,429497345710298.4,5814794.23382832
6.060759493670886,2.783689693054247,439011975549151.7,4762528.297271844
6.060759493670886,2.863223684284369,444829245908701.3,3703429.465023443
6.060759493670886,2.94275767551449,448829652268850.9,2651163.528466966
6.060759493670886,3.022291666744611,452343822314451.4,1592064.6962185649
6.060759493670886,3.1018256579747328,454050634678906.9,532965.8639701634
6.060759493670886,3.181359649204854,453671014154574.8,-532965.8639701634
6.060759493670886,3.2608936404349755,451871656083949.25,-1592064.6962185649
6.060759493670886,3.3404276316650967,448569071072725.2,-2651163.528466966
6.060759493670886,3.419961622895218,443532098282050.8,-3703429.465023443
6.060759493670886,3.4994956141253395,437471397224142.56,-4762528.297271844
6.060759493670886,3.5790296053554607,429361630625481.7,-5814794.23382832
6.060759493670886,3.6585635965855823,420324236167906.75,-6867060.170384796
6.060759493670886,3.7380975878157034,409433149695527.56,-7912493.211249348
6.060759493670886,3.817631579045825,397752284870003.6,-8964759.147805823
6.060759493670886,3.8971655702759462,382655809188540.9,-10017025.0843623
6.060759493670886,3.9766995615060674,366789610027343.9,-11069291.020918777
6.060759493670886,4.056233552736189,348992967949336.2,-12121556.957475252
6.060759493670886,4.135767543966311,330548581458888.25,-13166989.998339804
6.060759493670886,4.215301535196431,310510344287659.06,-14226088.830588205
6.060759493670886,4.294835526426553,289674774861696.56,-15298853.454220457
6.060759493670886,4.374369517656675,266207539086476.53,-16337453.599393085
6.060759493670886,4.453903508886795,242122925212683.78,-17369220.848873783
6.060759493670886,4.533437500116917,224707221292121.06,-18387322.306970634
6.060759493670886,4.6129714913470385,197523847414720.47,-19405423.765067484
6.060759493670886,4.692505482577159,7.497214915657449e-10,0.0
6.060759493670886,4.772039473807281,1.0286285090332951e-12,0.0
6.060759493670886,4.8515734650374025,7.963359420467483e-14,0.0
6.060759493670886,4.931107456267524,1.0290840486041942e-13,0.0
6.060759493670886,5.010641447497645,6.207669970458672e-13,0.0
6.060759493670886,5.0901754387277665,3.690694743684623e-14,0.0
6.060759493670886,5.169709429957888,4.7880309643762514e-14,0.0
6.060759493670886,5.249243421188009,2.334641970910596e-14,0.0
6.060759493670886,5.32877741241813,5.499107665730905e-14,0.0
6.060759493670886,5.408311403648252,3.9097346842993546e-13,0.0
6.060759493670886,5.487845394878374,1.751167970865523e-13,0.0
6.060759493670886,5.567379386108494,3.6267227757476834e-13,0.0
6.060759493670886,5.646913377338616,1.3775022993076251e-13,0.0
6.060759493670886,5.726447368568738,9.736306880119514e-15,0.0
6.060759493670886,5.805981359798858,4.896762245575714e-13,0.0
6.060759493670886,5.88551535102898,5.545803874732136e-13,0.0
6.060759493670886,5.9650493422591016,6.511320877247311e-14,0.0
6.060759493670886,6.044583333489222,5.297070685857579e-14,0.0
6.060759493670886,6.124117324719344,1.6422050874333709e-12,0.0
6.060759493670886,6.2036513159494655,7.563649005110589e-14,0.0
6.060759493670886,6.283185307179586,2.973261351007652e-13,0.0
6.116455696202532,0.0,5.470556277966648e-13,0.0
6.116455696202532,0.07953399123012135,3.2227484220912016e-13,0.0
6.116455696202532,0.1590679824602427,5.566742849738908e-14,0.0
6.116455696202532,0.23860197369036407,2.55413016834844e-13,0.0
6.116455696202532,0.3181359649204854,5.121670513179211e-13,0.0
6.116455696202532,0.39766995615060674,9.59322040913534e-14,0.0
6.116455696202532,0.47720394738072813,5.848249327420754e-13,0.0
6.116455696202532,0.5567379386108494,7.067208924301023e-13,0.0
6.116455696202532,0.6362719298409708,3.078499954899705e-12,0.0
6.116455696202532,0.7158059210710922,1.8364914992571662e-14,0.0
6.116455696202532,0.7953399123012135,6.840191501627143e-14,0.0
6.116455696202532,0.8748739035313349,5.412492072650662e-14,0.0
6.116455696202532,0.9544078947614563,2.24569464622494e-13,0.0
6.116455696202532,1.0339418859915777,1.4103557973652388e-12,0.0
6.116455696202532,1.1134758772216988,1.3516355580582483e-12,0.0
6.116455696202532,1.1930098684518202,1.421504410875055e-12,0.0
6.116455696202532,1.2725438596819416,7.591132721260689e-13,0.0
6.116455696202532,1.352077850912063,8.375684446163736e-13,0.0
6.116455696202532,1.4316118421421844,1.106726758315262e-13,0.0
6.116455696202532,1.5111458333723056,1.3119608745174607e-13,0.0
6.116455696202532,1.590679824602427,3.039650910005911e-09,0.0
6.116455696202532,1.6702138158325484,217697722375570.66,19412256.660759408
6.116455696202532,1.7497478070626697,230184713915115.3,18394155.20266256
6.116455696202532,1.8292817982927911,254332558233491.56,17376053.74456571
6.116455696202532,1.9088157895229125,277825106631764.9,16330620.703701159
6.116455696202532,1.9883497807530337,301921881231775.2,15298853.454220457
6.116455696202532,2.0678837719831553,322440180941536.6,14219255.93489628
6.116455696202532,2.1474177632132765,342938731405889.6,13166989.998339804
6.116455696202532,2.2269517544433977,361388279603178.94,12121556.957475252
6.116455696202532,2.3064857456735193,379393025229605.2,11069291.020918777
6.116455696202532,2.3860197369036404,394846304456798.06,10017025.0843623
6.116455696202532,2.465553728133762,410025158827861.8,8964759.147805823
6.116455696202532,2.5450877193638832,423283886663939.2,7912493.211249348
6.116455696202532,2.6246217105940044,433401907333999.6,6867060.170384796
6.116455696202532,2.704155701824126,442284663212084.25,5814794.23382832
6.116455696202532,2.783689693054247,451039749662512.75,4762528.297271844
6.116455696202532,2.863223684284369,456911436431876.0,3703429.465023443
6.116455696202532,2.94275767551449,461752114945043.5,2651163.528466966
6.116455696202532,3.022291666744611,465140995164989.4,1592064.6962185649
6.116455696202532,3.1018256579747328,466809189592341.2,532965.8639701634
6.116455696202532,3.181359649204854,465959774986899.2,-532965.8639701634
6.116455696202532,3.2608936404349755,464808572358460.9,-1592064.6962185649
6.116455696202532,3.3404276316650967,461608259805124.25,-2651163.528466966
6.116455696202532,3.419961622895218,456630237608993.3,-3703429.465023443
6.116455696202532,3.4994956141253395,450189355446535.44,-4762528.297271844
6.116455696202532,3.5790296053554607,442225055857255.9,-5814794.23382832
6.116455696202532,3.6585635965855823,432735640217136.9,-6867060.170384796
6.116455696202532,3.7380975878157034,422209273353639.44,-7912493.211249348
6.116455696202532,3.817631579045825,409528188778806.0,-8964759.147805823
6.116455696202532,3.8971655702759462,395072394091195.1,-10017025.0843623
6.116455696202532,3.9766995615060674,378829842032107.0,-11069291.020918777
6.116455696202532,4.056233552736189,361449721861335.1,-12121556.957475252
6.116455696202532,4.135767543966311,342646760193749.0,-13166989.998339804
6.116455696202532,4.215301535196431,322431874338596.75,-14219255.93489628
6.116455696202532,4.294835526426553,301376403514623.0,-15298853.454220457
6.116455696202532,4.374369517656675,277996575161636.0,-16330620.703701159
6.116455696202532,4.453903508886795,256729709670899.06,-17376053.74456571
6.116455696202532,4.533437500116917,230443383534075.6,-18394155.20266256
6.116455696202532,4.6129714913470385,217125554560085.1,-19412256.660759408
6.116455696202532,4.692505482577159,3.006408291795105e-09,0.0
6.116455696202532,4.772039473807281,5.72077208077704e-13,0.0
6.116455696202532,4.8515734650374025,2.5243538781294286e-13,0.0
6.116455696202532,4.931107456267524,1.1321872309397233e-13,0.0
6.116455696202532,5.010641447497645,3.728990581299341e-13,0.0
6.116455696202532,5.0901754387277665,1.1975249458098332e-13,0.0
6.116455696202532,5.169709429957888,2.1177084005977028e-12,0.0
6.116455696202532,5.249243421188009,6.255530144143678e-14,0.0
6.116455696202532,5.32877741241813,1.2289215675051382e-13,0.0
6.116455696202532,5.408311403648252,2.6031627702466416e-13,0.0
6.116455696202532,5.487845394878374,4.179485308478699e-14,0.0
6.116455696202532,5.567379386108494,2.0512604177528345e-14,0.0
6.116455696202532,5.646913377338616,9.226219580948542e-14,0.0
6.116455696202532,5.726447368568738,4.551877110882155e-13,0.0
6.116455696202532,5.805981359798858,1.359126228629278e-13,0.0
6.116455696202532,5.88551535102898,2.030829124176947e-12,0.0
6.116455696202532,5.9650493422591016,3.648219404485368e-14,0.0
6.116455696202532,6.044583333489222,7.005130334070619e-14,0.0
6.116455696202532,6.124117324719344,1.3051510328435905e-13,0.0
6.116455696202532,6.2036513159494655,1.6536297529018994e-12,0.0
6.116455696202532,6.283185307179586,3.572938436736676e-13,0.0
6.172151898734177,0.0,5.357025150481085e-14,0.0
6.172151898734177,0.07953399123012135,8.253776483685832e-13,0.0
6.172151898734177,0.1590679824602427,1.752794079882683e-14,0.0
6.172151898734177,0.23860197369036407,1.93498978874198e-14,0.0
6.172151898734177,0.3181359649204854,2.1007837044159474e-13,0.0
6.172151898734177,0.39766995615060674,1.0253651628261123e-12,0.0
6.172151898734177,0.47720394738072813,8.160776050534474e-13,0.0
6.172151898734177,0.5567379386108494,7.823508726975389e-14,0.0
6.172151898734177,0.6362719298409708,5.758081454246844e-14,0.0
6.172151898734177,0.7158059210710922,6.128140921518056e-13,0.0
6.172151898734177,0.7953399123012135,3.465050399482482e-14,0.0
6.172151898734177,0.8748739035313349,1.0237528093457836e-13,0.0
6.172151898734177,0.9544078947614563,9.90433362263096e-14,0.0
6.172151898734177,1.0339418859915777,2.37917195274256e-14,0.0
6.172151898734177,1.1134758772216988,5.14109886056561e-13,0.0
6.172151898734177,1.1930098684518202,1.417531772992478e-12,0.0
6.172151898734177,1.2725438596819416,3.549966663149606e-14,0.0
6.172151898734177,1.352077850912063,4.073222968417999e-13,0.0
6.172151898734177,1.4316118421421844,9.775095972546303e-14,0.0
6.172151898734177,1.5111458333723056,4.763361257907946e-10,0.0
6.172151898734177,1.590679824602427,187189384222248.12,20430358.11885626
6.172151898734177,1.6702138158325484,224602391698050.06,19419089.556451336
6.172151898734177,1.7497478070626697,240618581984401.88,18400988.098354485
6.172151898734177,1.8292817982927911,265978810621279.0,17376053.74456571
6.172151898734177,1.9088157895229125,290995159398823.9,16337453.599393085
6.172151898734177,1.9883497807530337,314788997324025.5,15298853.454220457
6.172151898734177,2.0678837719831553,334567111930007.6,14219255.93489628
6.172151898734177,2.1474177632132765,354902630335248.25,13166989.998339804
6.172151898734177,2.2269517544433977,373952480596468.75,12114724.061783329
6.172151898734177,2.3064857456735193,391622857495478.25,11069291.020918777
6.172151898734177,2.3860197369036404,407804444835454.7,10017025.0843623
6.172151898734177,2.465553728133762,422218287178229.4,8964759.147805823
6.172151898734177,2.5450877193638832,434882967487242.06,7912493.211249348
6.172151898734177,2.6246217105940044,445625525749249.8,6867060.170384796
6.172151898734177,2.704155701824126,455267066304862.3,5814794.23382832
6.172151898734177,2.783689693054247,463419285659903.6,4762528.297271844
6.172151898734177,2.863223684284369,470677223152214.2,3703429.465023443
6.172151898734177,2.94275767551449,474848569639980.6,2651163.528466966
6.172151898734177,3.022291666744611,478137619414125.44,1592064.6962185649
6.172151898734177,3.1018256579747328,479939162926812.5,532965.8639701634
6.172151898734177,3.181359649204854,479432001150791.1,-532965.8639701634
6.172151898734177,3.2608936404349755,477769408407141.1,-1592064.6962185649
6.172151898734177,3.3404276316650967,474463611041104.56,-2651163.528466966
6.172151898734177,3.419961622895218,469667413353174.5,-3703429.465023443
6.172151898734177,3.4994956141253395,463215966012001.6,-4762528.297271844
6.172151898734177,3.5790296053554607,455164280952997.75,-5814794.23382832
6.172151898734177,3.6585635965855823,445577507823595.7,-6867060.170384796
6.172151898734177,3.7380975878157034,435730349539224.7,-7912493.211249348
6.172151898734177,3.817631579045825,422561860920639.3,-8964759.147805823
6.172151898734177,3.8971655702759462,407644235611209.5,-10017025.0843623
6.172151898734177,3.9766995615060674,392068530872404.25,-11069291.020918777
6.172151898734177,4.056233552736189,374264198526262.06,-12114724.061783329
6.172151898734177,4.135767543966311,355091034057495.8,-13166989.998339804
6.172151898734177,4.215301535196431,334973975470750.06,-14219255.93489628
6.172151898734177,4.294835526426553,314101365705615.06,-15298853.454220457
6.172151898734177,4.374369517656675,290449102333739.0,-16337453.599393085
6.172151898734177,4.453903508886795,266027096462960.9,-17376053.74456571
6.172151898734177,4.533437500116917,243022151512309.84,-18400988.098354485
6.172151898734177,4.6129714913470385,224847719599278.03,-19419089.556451336
6.172151898734177,4.692505482577159,187324967254066.0,-20430358.11885626
6.172151898734177,4.772039473807281,4.69567253142394e-10,0.0
6.172151898734177,4.8515734650374025,9.951806874156267e-14,0.0
6.172151898734177,4.931107456267524,1.270597724277181e-13,0.0
6.172151898734177,5.010641447497645,8.910902748895954e-13,0.0
6.172151898734177,5.0901754387277665,1.013340436788626e-12,0.0
6.172151898734177,5.169709429957888,3.468308944294821e-13,0.0
6.172151898734177,5.249243421188009,8.838907952074301e-14,0.0
6.172151898734177,5.32877741241813,2.4023102227872004e-12,0.0
6.172151898734177,5.408311403648252,2.8036137257142747e-13,0.0
6.172151898734177,5.487845394878374,2.7596183325517618e-14,0.0
6.172151898734177,5.567379386108494,1.0329414008897016e-13,0.0
6.172151898734177,5.646913377338616,1.885080830441253e-13,0.0
6.172151898734177,5.726447368568738,8.07930159874802e-14,0.0
6.172151898734177,5.805981359798858,1.5098560572811329e-13,0.0
6.172151898734177,5.88551535102898,8.772496173770738e-14,0.0
6.172151898734177,5.9650493422591016,1.295092825465925e-15,0.0
6.172151898734177,6.044583333489222,4.056466015869215e-14,0.0
6.172151898734177,6.124117324719344,5.586216916047292e-14,0.0
6.172151898734177,6.2036513159494655,2.1245585119920705e-13,0.0
6.172151898734177,6.283185307179586,7.324487446799299e-14,0.0
6.227848101265823,0.0,1.0953477449873801e-13,0.0
6.227848101265823,0.07953399123012135,4.408246055199709e-13,0.0
6.227848101265823,0.1590679824602427,4.620788010076852e-13,0.0
6.227848101265823,0.23860197369036407,7.01176294909398e-14,0.0
6.227848101265823,0.3181359649204854,2.810050576339116e-14,0.0
6.227848101265823,0.39766995615060674,3.0767936548754544e-13,0.0
6.227848101265823,0.47720394738072813,1.0564345227979093e-12,0.0
6.227848101265823,0.5567379386108494,5.365598535675855e-14,0.0
6.227848101265823,0.6362719298409708,3.3412541539456658e-15,0.0
6.227848101265823,0.7158059210710922,3.8282512157928874e-13,0.0
6.227848101265823,0.7953399123012135,2.1530096362051929e-13,0.0
6.227848101265823,0.8748739035313349,1.052856861818977e-12,0.0
6.227848101265823,0.9544078947614563,5.977970355725465e-14,0.0
6.227848101265823,1.0339418859915777,5.923751380553508e-13,0.0
6.227848101265823,1.1134758772216988,9.476932913795116e-14,0.0
6.227848101265823,1.1930098684518202,2.8218328395257505e-13,0.0
6.227848101265823,1.2725438596819416,1.2347424439820878e-13,0.0
6.227848101265823,1.352077850912063,8.100798793003334e-13,0.0
6.227848101265823,1.4316118421421844,8.161831848474602e-14,0.0
6.227848101265823,1.5111458333723056,1.2326027737358736e-09,0.0
6.227848101265823,1.590679824602427,207283005782720.22,20437191.014548186
6.227848101265823,1.6702138158325484,230343727627546.97,19425922.45214326
6.227848101265823,1.7497478070626697,251533194580600.84,18407820.994046412
6.227848101265823,1.8292817982927911,278046070117655.7,17376053.74456571
6.227848101265823,1.9088157895229125,302657128875267.06,16337453.599393085
6.227848101265823,1.9883497807530337,325529014454143.44,15271521.871452756
6.227848101265823,2.0678837719831553,347247940855117.8,14212423.039204353
6.227848101265823,2.1474177632132765,367323115319987.94,13166989.998339804
6.227848101265823,2.2269517544433977,386788896764377.06,12114724.061783329
6.227848101265823,2.3064857456735193,404192710701973.7,11069291.020918777
6.227848101265823,2.3860197369036404,420284287707791.4,10017025.0843623
6.227848101265823,2.465553728133762,436142825190766.94,8957926.2521139
6.227848101265823,2.5450877193638832,448588422172099.1,7912493.211249348
6.227848101265823,2.6246217105940044,458551772484385.1,6867060.170384796
6.227848101265823,2.704155701824126,468577235864605.06,5814794.23382832
6.227848101265823,2.783689693054247,476520236130364.25,4762528.297271844
6.227848101265823,2.863223684284369,483585643809869.8,3703429.465023443
6.227848101265823,2.94275767551449,488005157746654.2,2651163.528466966
6.227848101265823,3.022291666744611,491418667641741.0,1592064.6962185649
6.227848101265823,3.1018256579747328,493159092948655.4,532965.8639701634
6.227848101265823,3.181359649204854,492818214856809.6,-532965.8639701634
6.227848101265823,3.2608936404349755,491031058915359.56,-1592064.6962185649
6.227848101265823,3.3404276316650967,487669056547222.7,-2651163.528466966
6.227848101265823,3.419961622895218,482302640368655.75,-3703429.465023443
6.227848101265823,3.4994956141253395,476257229064037.2,-4762528.297271844
6.227848101265823,3.5790296053554607,468285901393694.8,-5814794.23382832
6.227848101265823,3.6585635965855823,459066328976728.9,-6867060.170384796
6.227848101265823,3.7380975878157034,448056803043333.25,-7912493.211249348
6.227848101265823,3.817631579045825,435101478943694.9,-8957926.2521139
6.227848101265823,3.8971655702759462,420790367354339.25,-10017025.0843623
6.227848101265823,3.9766995615060674,404119522969326.94,-11069291.020918777
6.227848101265823,4.056233552736189,386724463029796.25,-12114724.061783329
6.227848101265823,4.135767543966311,367351874279569.06,-13166989.998339804
6.227848101265823,4.215301535196431,346784327641807.94,-14212423.039204353
6.227848101265823,4.294835526426553,325287602099066.2,-15271521.871452756
6.227848101265823,4.374369517656675,302916401830359.8,-16330620.703701159
