Gain [dB],Phase [rad],Amplitude [dBm]
6.685,4.163122781121856,-8.334821701049805
6.685,4.241125081608884,-8.40800666809082
6.685,4.320127411589338,-9.365234375
6.685,4.398129712076368,-9.596521377563477
6.685,4.477132042056821,-10.632261276245115
6.685,4.555134342543851,-12.264358520507812
6.685,4.634136672524304,-13.736091613769531
6.685,4.712138973011333,-14.823379516601562
6.685,4.791141302991787,-16.275882720947266
6.685,4.8691436034788165,-18.072174072265625
6.685,4.94814593345927,-20.202533721923828
6.685,5.027148263439723,-29.245407104492188
6.685,5.1051505639267525,-43.1644287109375
6.685,5.184152893907206,-43.11739730834961
6.685,5.262155194394235,-43.40540313720703
6.685,5.3411575243746885,-42.90228271484375
6.685,5.419159824861718,-43.046146392822266
6.685,5.498162154842172,-43.34724426269531
6.685,5.576164455329201,-42.92939758300781
6.685,5.655166785309655,-43.372859954833984
6.685,5.733169085796684,-43.1324577331543
6.685,5.812171415777137,-43.3314208984375
6.685,5.890173716264167,-43.05519485473633
6.685,5.969176046244621,-43.33137130737305
6.685,6.048178376225073,-43.23630142211914
6.685,6.126180676712103,-43.429466247558594
6.685,6.205183006692557,-43.28863143920898
6.685,6.283185307179586,-42.67689514160156
6.7967,0.0,-42.92937850952149
6.7967,0.07900232998045317,-43.18729019165039
6.7967,0.1570046304674829,-43.078311920166016
6.7967,0.23600696044793606,-42.68596267700195
6.7967,0.3140092609349658,-43.14168930053711
6.7967,0.393011590915419,-43.445587158203125
6.7967,0.4710138914024486,-43.13833236694336
6.7967,0.550016221382902,-42.89354705810547
6.7967,0.6280185218699316,-43.305171966552734
6.7967,0.7070208518503847,-43.56671905517578
6.7967,0.7850231523374145,-43.17965698242188
6.7967,0.8640254823178676,-42.80947494506836
6.7967,0.9420277828048972,-12.054073333740234
6.7967,1.0210301127853505,-10.415916442871094
6.7967,1.100032442765804,-9.580999374389648
6.7967,1.1780347432528333,-8.926240921020508
6.7967,1.2570370732332865,-8.69651985168457
6.7967,1.3350393737203163,-7.805233001708984
6.7967,1.4140417037007693,-7.747995376586914
6.7967,1.4920440041877991,-7.226158142089844
6.7967,1.5710463341682523,-7.479532241821289
6.7967,1.649048634655282,-7.135801315307617
6.7967,1.7280509646357352,-6.991533279418945
6.7967,1.8060532651227648,-6.819358825683594
6.7967,1.885055595103218,-6.366470336914063
6.7967,1.963057895590248,-6.502651214599609
6.7967,2.042060225570701,-5.890199661254883
6.7967,2.121062555551154,-5.691892623901367
6.7967,2.199064856038184,-5.777162551879883
6.7967,2.278067186018637,-5.507558822631836
6.7967,2.3560694865056666,-6.054231643676758
6.7967,2.4350718164861203,-5.398759841918945
6.7967,2.5130741169731494,-5.771129608154297
6.7967,2.592076446953603,-5.263431549072266
6.7967,2.6700787474406327,-5.812625885009766
6.7967,2.749081077421086,-5.533008575439453
6.7967,2.8270833779081155,-5.7010345458984375
6.7967,2.9060857078885687,-5.13311767578125
6.7967,2.9850880378690214,-5.188173294067383
6.7967,3.0630903383560515,-5.475009918212891
6.7967,3.1420926683365047,-5.036027908325195
6.7967,3.2200949688235347,-5.220302581787109
6.7967,3.299097298803987,-5.448030471801758
6.7967,3.377099599291017,-5.645641326904297
6.7967,3.4561019292714703,-5.735902786254883
6.7967,3.5341042297585,-5.49030876159668
6.7967,3.6131065597389536,-5.988777160644531
6.7967,3.6911088602259827,-6.220914840698242
6.7967,3.770111190206436,-6.490625381469727
6.7967,3.848113490693466,-6.674158096313477
6.7967,3.927115820673919,-6.575674057006836
6.7967,4.006118150654372,-6.8233184814453125
6.7967,4.084120451141402,-7.541936874389648
6.7967,4.163122781121856,-7.210634231567383
6.7967,4.241125081608884,-7.837329864501953
6.7967,4.320127411589338,-8.789443969726562
6.7967,4.398129712076368,-9.245487213134766
6.7967,4.477132042056821,-10.285266876220703
6.7967,4.555134342543851,-11.358640670776367
6.7967,4.634136672524304,-13.158607482910156
6.7967,4.712138973011333,-13.675430297851562
6.7967,4.791141302991787,-15.001590728759766
6.7967,4.8691436034788165,-16.230777740478516
6.7967,4.94814593345927,-18.119293212890625
6.7967,5.027148263439723,-22.04759979248047
6.7967,5.1051505639267525,-33.351356506347656
6.7967,5.184152893907206,-43.558387756347656
6.7967,5.262155194394235,-42.94141387939453
6.7967,5.3411575243746885,-42.93179702758789
6.7967,5.419159824861718,-43.14337158203125
6.7967,5.498162154842172,-43.14421081542969
6.7967,5.576164455329201,-42.77614212036133
6.7967,5.655166785309655,-43.26005172729492
6.7967,5.733169085796684,-43.37995529174805
6.7967,5.812171415777137,-43.06777572631836
6.7967,5.890173716264167,-42.72547149658203
6.7967,5.969176046244621,-43.29471969604492
6.7967,6.048178376225073,-43.41470336914063
6.7967,6.126180676712103,-43.16105270385742
6.7967,6.205183006692557,-43.11739730834961
6.7967,6.283185307179586,-42.61544036865234
6.9083,0.0,-43.61141586303711
6.9083,0.07900232998045317,-42.76226425170898
6.9083,0.1570046304674829,-42.82975387573242
6.9083,0.23600696044793606,-43.023197174072266
6.9083,0.3140092609349658,-42.97846984863281
6.9083,0.393011590915419,-43.027286529541016
6.9083,0.4710138914024486,-42.70947265625
6.9083,0.550016221382902,-43.5169792175293
6.9083,0.6280185218699316,-42.807918548583984
6.9083,0.7070208518503847,-42.45401763916016
6.9083,0.7850231523374145,-42.87928771972656
6.9083,0.8640254823178676,-14.928558349609377
6.9083,0.9420277828048972,-11.517601013183594
6.9083,1.0210301127853505,-10.217691421508787
6.9083,1.100032442765804,-9.015230178833008
6.9083,1.1780347432528333,-8.712259292602539
6.9083,1.2570370732332865,-8.153501510620117
6.9083,1.3350393737203163,-7.46272087097168
6.9083,1.4140417037007693,-7.190935134887695
6.9083,1.4920440041877991,-7.118539810180664
6.9083,1.5710463341682523,-6.597621917724609
6.9083,1.649048634655282,-6.919496536254883
6.9083,1.7280509646357352,-6.741722106933594
6.9083,1.8060532651227648,-6.552499771118164
6.9083,1.885055595103218,-6.457454681396484
6.9083,1.963057895590248,-6.284309387207031
6.9083,2.042060225570701,-5.840946197509766
6.9083,2.121062555551154,-5.46546745300293
6.9083,2.199064856038184,-5.796001434326172
6.9083,2.278067186018637,-5.769287109375
6.9083,2.3560694865056666,-5.751466751098633
6.9083,2.4350718164861203,-5.720403671264648
6.9083,2.5130741169731494,-5.248336791992188
6.9083,2.592076446953603,-5.004884719848633
6.9083,2.6700787474406327,-5.327425003051758
6.9083,2.749081077421086,-4.99029541015625
6.9083,2.8270833779081155,-4.940370559692383
6.9083,2.9060857078885687,-5.5106353759765625
6.9083,2.9850880378690214,-5.418811798095703
6.9083,3.0630903383560515,-4.824357986450195
6.9083,3.1420926683365047,-5.088132858276367
6.9083,3.2200949688235347,-5.413791656494141
6.9083,3.299097298803987,-5.620510101318359
6.9083,3.377099599291017,-5.706220626831055
6.9083,3.4561019292714703,-5.170185089111328
6.9083,3.5341042297585,-5.172946929931641
6.9083,3.6131065597389536,-5.912412643432617
6.9083,3.6911088602259827,-5.967924118041992
6.9083,3.770111190206436,-6.175928115844727
6.9083,3.848113490693466,-6.387474060058594
6.9083,3.927115820673919,-6.469072341918945
6.9083,4.006118150654372,-6.630489349365234
6.9083,4.084120451141402,-6.429746627807617
6.9083,4.163122781121856,-7.309024810791016
6.9083,4.241125081608884,-7.407142639160156
6.9083,4.320127411589338,-8.046659469604492
6.9083,4.398129712076368,-9.15016746520996
6.9083,4.477132042056821,-9.234159469604492
6.9083,4.555134342543851,-10.06086540222168
6.9083,4.634136672524304,-11.64476203918457
6.9083,4.712138973011333,-13.120651245117188
6.9083,4.791141302991787,-14.335342407226562
6.9083,4.8691436034788165,-15.879676818847656
6.9083,4.94814593345927,-17.457576751708984
6.9083,5.027148263439723,-19.32870483398437
6.9083,5.1051505639267525,-22.786117553710938
6.9083,5.184152893907206,-37.50900268554688
6.9083,5.262155194394235,-42.7916145324707
6.9083,5.3411575243746885,-42.83523178100586
6.9083,5.419159824861718,-42.934200286865234
6.9083,5.498162154842172,-42.71403884887695
6.9083,5.576164455329201,-42.92380142211914
6.9083,5.655166785309655,-42.93820571899414
6.9083,5.733169085796684,-42.99630355834961
6.9083,5.812171415777137,-42.56219100952149
6.9083,5.890173716264167,-42.87059783935547
6.9083,5.969176046244621,-43.148414611816406
6.9083,6.048178376225073,-42.7962646484375
6.9083,6.126180676712103,-42.850128173828125
6.9083,6.205183006692557,-43.03711318969727
6.9083,6.283185307179586,-42.74306106567383
7.02,0.0,-43.16105270385742
7.02,0.07900232998045317,-42.67086410522461
7.02,0.1570046304674829,-43.06096267700195
7.02,0.23600696044793606,-42.56733703613281
7.02,0.3140092609349658,-43.28776168823242
7.02,0.393011590915419,-43.58621597290039
7.02,0.4710138914024486,-42.62214279174805
7.02,0.550016221382902,-43.35165023803711
7.02,0.6280185218699316,-43.24626159667969
7.02,0.7070208518503847,-42.98332595825195
7.02,0.7850231523374145,-43.19376373291016
7.02,0.8640254823178676,-11.87672996520996
7.02,0.9420277828048972,-9.940418243408203
7.02,1.0210301127853505,-9.635173797607422
7.02,1.100032442765804,-8.970678329467773
7.02,1.1780347432528333,-8.408121109008789
7.02,1.2570370732332865,-7.959638595581055
7.02,1.3350393737203163,-7.580495834350586
7.02,1.4140417037007693,-7.326292037963867
7.02,1.4920440041877991,-7.129535675048828
7.02,1.5710463341682523,-6.32099723815918
7.02,1.649048634655282,-5.997472763061523
7.02,1.7280509646357352,-6.324342727661133
7.02,1.8060532651227648,-6.148691177368164
7.02,1.885055595103218,-6.143510818481445
7.02,1.963057895590248,-5.907388687133789
7.02,2.042060225570701,-5.7031097412109375
7.02,2.121062555551154,-5.702646255493164
7.02,2.199064856038184,-5.361324310302734
7.02,2.278067186018637,-5.49226188659668
7.02,2.3560694865056666,-5.491071701049805
7.02,2.4350718164861203,-5.302257537841797
7.02,2.5130741169731494,-5.419403076171875
7.02,2.592076446953603,-4.809091567993164
7.02,2.6700787474406327,-4.721660614013672
7.02,2.749081077421086,-5.1246490478515625
7.02,2.8270833779081155,-4.681686401367188
7.02,2.9060857078885687,-5.0523529052734375
7.02,2.9850880378690214,-4.626455307006836
7.02,3.0630903383560515,-5.029048919677734
7.02,3.1420926683365047,-4.987190246582031
7.02,3.2200949688235347,-5.084264755249023
7.02,3.299097298803987,-5.11170768737793
7.02,3.377099599291017,-5.287031173706055
7.02,3.4561019292714703,-5.268726348876953
7.02,3.5341042297585,-5.013849258422852
7.02,3.6131065597389536,-5.650598526000977
7.02,3.6911088602259827,-5.721157073974609
7.02,3.770111190206436,-5.604940414428711
7.02,3.848113490693466,-5.514251708984375
7.02,3.927115820673919,-5.865699768066406
7.02,4.006118150654372,-6.4282073974609375
7.02,4.084120451141402,-6.620227813720703
7.02,4.163122781121856,-6.325187683105469
7.02,4.241125081608884,-7.204750061035156
7.02,4.320127411589338,-7.676919937133789
7.02,4.398129712076368,-8.373708724975586
7.02,4.477132042056821,-8.39558219909668
7.02,4.555134342543851,-9.792186737060549
7.02,4.634136672524304,-10.558462142944336
7.02,4.712138973011333,-12.248401641845703
7.02,4.791141302991787,-12.45611572265625
7.02,4.8691436034788165,-14.069664001464844
7.02,4.94814593345927,-15.459522247314451
7.02,5.027148263439723,-17.72093963623047
7.02,5.1051505639267525,-19.89985656738281
7.02,5.184152893907206,-23.39521789550781
7.02,5.262155194394235,-25.326194763183597
7.02,5.3411575243746885,-23.45644760131836
7.02,5.419159824861718,-43.03055953979492
7.02,5.498162154842172,-42.8619270324707
7.02,5.576164455329201,-43.05107879638672
7.02,5.655166785309655,-42.7638053894043
7.02,5.733169085796684,-43.30691909790039
7.02,5.812171415777137,-43.40576553344727
7.02,5.890173716264167,-43.22822952270508
7.02,5.969176046244621,-42.98332595825195
7.02,6.048178376225073,-42.97604370117188
7.02,6.126180676712103,-43.08576965332031
7.02,6.205183006692557,-42.79393768310547
7.02,6.283185307179586,-42.75764846801758
7.1317,0.0,-43.60860824584961
7.1317,0.07900232998045317,-43.4218635559082
7.1317,0.1570046304674829,-43.50874328613281
7.1317,0.23600696044793606,-42.74459457397461
7.1317,0.3140092609349658,-43.74446868896485
7.1317,0.393011590915419,-42.74843215942383
7.1317,0.4710138914024486,-42.92380142211914
7.1317,0.550016221382902,-42.60874938964844
7.1317,0.6280185218699316,-42.45401763916016
7.1317,0.7070208518503847,-43.29732894897461
7.1317,0.7850231523374145,-13.924083709716797
7.1317,0.8640254823178676,-11.038427352905272
7.1317,0.9420277828048972,-9.91312026977539
7.1317,1.0210301127853505,-9.172937393188477
7.1317,1.100032442765804,-8.622980117797852
7.1317,1.1780347432528333,-8.133644104003906
7.1317,1.2570370732332865,-7.77825927734375
7.1317,1.3350393737203163,-7.465795516967773
7.1317,1.4140417037007693,-7.030967712402344
7.1317,1.4920440041877991,-6.8600006103515625
7.1317,1.5710463341682523,-6.593393325805664
7.1317,1.649048634655282,-6.190202713012695
7.1317,1.7280509646357352,-5.855379104614258
7.1317,1.8060532651227648,-6.044013977050781
7.1317,1.885055595103218,-5.497020721435547
7.1317,1.963057895590248,-5.7682647705078125
7.1317,2.042060225570701,-5.247772216796875
7.1317,2.121062555551154,-5.449577331542969
7.1317,2.199064856038184,-4.900655746459961
7.1317,2.278067186018637,-5.387180328369141
7.1317,2.3560694865056666,-4.807106018066406
7.1317,2.4350718164861203,-4.672544479370117
7.1317,2.5130741169731494,-5.176664352416992
7.1317,2.592076446953603,-5.1446685791015625
7.1317,2.6700787474406327,-5.080970764160156
7.1317,2.749081077421086,-5.100473403930664
7.1317,2.8270833779081155,-5.092840194702148
7.1317,2.9060857078885687,-4.997478485107422
7.1317,2.9850880378690214,-4.465339660644531
7.1317,3.0630903383560515,-5.05860710144043
7.1317,3.1420926683365047,-4.977996826171875
7.1317,3.2200949688235347,-4.7081146240234375
7.1317,3.299097298803987,-4.598081588745117
7.1317,3.377099599291017,-5.215459823608398
7.1317,3.4561019292714703,-4.712236404418945
7.1317,3.5341042297585,-5.260982513427734
7.1317,3.6131065597389536,-4.891252517700195
7.1317,3.6911088602259827,-5.264308929443359
7.1317,3.770111190206436,-5.693962097167969
7.1317,3.848113490693466,-5.801372528076172
7.1317,3.927115820673919,-5.963647842407227
7.1317,4.006118150654372,-6.223197937011719
7.1317,4.084120451141402,-5.970800399780273
7.1317,4.163122781121856,-6.005519866943359
7.1317,4.241125081608884,-6.870992660522461
7.1317,4.320127411589338,-6.938089370727539
7.1317,4.398129712076368,-7.439205169677734
7.1317,4.477132042056821,-7.919677734375
7.1317,4.555134342543851,-9.346555709838867
7.1317,4.634136672524304,-9.54026222229004
7.1317,4.712138973011333,-10.87861442565918
7.1317,4.791141302991787,-11.849615097045898
7.1317,4.8691436034788165,-14.153327941894531
7.1317,4.94814593345927,-15.447120666503906
7.1317,5.027148263439723,-16.580272674560547
7.1317,5.1051505639267525,-18.881126403808597
7.1317,5.184152893907206,-21.48248291015625
7.1317,5.262155194394235,-22.500747680664062
7.1317,5.3411575243746885,-21.743316650390625
7.1317,5.419159824861718,-43.31915283203125
7.1317,5.498162154842172,-42.71403884887695
7.1317,5.576164455329201,-42.75457382202149
7.1317,5.655166785309655,-43.07004165649414
7.1317,5.733169085796684,-42.91024017333984
7.1317,5.812171415777137,-43.33932495117188
7.1317,5.890173716264167,-43.06591033935547
7.1317,5.969176046244621,-42.89116668701172
7.1317,6.048178376225073,-42.393497467041016
7.1317,6.126180676712103,-42.35197830200195
7.1317,6.205183006692557,-43.632057189941406
7.1317,6.283185307179586,-43.23080062866211
7.2433,0.0,-43.229942321777344
7.2433,0.07900232998045317,-43.10655212402344
7.2433,0.1570046304674829,-43.6669921875
7.2433,0.23600696044793606,-42.75995635986328
7.2433,0.3140092609349658,-42.83131790161133
7.2433,0.393011590915419,-43.30342864990234
7.2433,0.4710138914024486,-43.02973937988281
7.2433,0.550016221382902,-43.200042724609375
7.2433,0.6280185218699316,-43.584354400634766
7.2433,0.7070208518503847,-18.515174865722656
7.2433,0.7850231523374145,-11.549257278442385
7.2433,0.8640254823178676,-9.75204086303711
7.2433,0.9420277828048972,-9.490280151367188
7.2433,1.0210301127853505,-8.790817260742188
7.2433,1.100032442765804,-8.340240478515625
7.2433,1.1780347432528333,-7.830924987792969
7.2433,1.2570370732332865,-7.453878402709961
7.2433,1.3350393737203163,-7.180803298950195
7.2433,1.4140417037007693,-6.700984954833984
7.2433,1.4920440041877991,-6.116607666015625
7.2433,1.5710463341682523,-5.956336975097656
7.2433,1.649048634655282,-5.5385589599609375
7.2433,1.7280509646357352,-5.384933471679688
7.2433,1.8060532651227648,-5.205362319946289
7.2433,1.885055595103218,-5.58320426940918
7.2433,1.963057895590248,-5.103080749511719
7.2433,2.042060225570701,-4.857818603515625
7.2433,2.121062555551154,-5.041170120239258
7.2433,2.199064856038184,-4.690526962280273
7.2433,2.278067186018637,-5.163557052612305
7.2433,2.3560694865056666,-4.563365936279297
7.2433,2.4350718164861203,-4.495326995849609
7.2433,2.5130741169731494,-4.607522964477539
7.2433,2.592076446953603,-4.385231018066406
7.2433,2.6700787474406327,-4.837432861328125
7.2433,2.749081077421086,-4.834161758422852
7.2433,2.8270833779081155,-4.3029632568359375
7.2433,2.9060857078885687,-4.371038436889648
7.2433,2.9850880378690214,-4.31981086730957
7.2433,3.0630903383560515,-4.306922912597656
7.2433,3.1420926683365047,-4.832576751708984
7.2433,3.2200949688235347,-4.338850021362305
7.2433,3.299097298803987,-4.389598846435547
7.2433,3.377099599291017,-4.77287483215332
7.2433,3.4561019292714703,-4.991281509399414
7.2433,3.5341042297585,-5.155168533325195
7.2433,3.6131065597389536,-4.721372604370117
7.2433,3.6911088602259827,-4.799160003662109
7.2433,3.770111190206436,-5.20350456237793
7.2433,3.848113490693466,-5.652469635009766
7.2433,3.927115820673919,-5.829074859619141
7.2433,4.006118150654372,-5.9144287109375
7.2433,4.084120451141402,-5.726142883300781
7.2433,4.163122781121856,-5.738950729370117
7.2433,4.241125081608884,-6.493379592895508
7.2433,4.320127411589338,-6.293832778930664
7.2433,4.398129712076368,-7.487096786499023
7.2433,4.477132042056821,-7.582202911376953
7.2433,4.555134342543851,-8.263891220092773
7.2433,4.634136672524304,-9.507406234741213
7.2433,4.712138973011333,-10.58186149597168
7.2433,4.791141302991787,-11.02780532836914
7.2433,4.8691436034788165,-12.490119934082031
7.2433,4.94814593345927,-13.926803588867188
7.2433,5.027148263439723,-15.943347930908203
7.2433,5.1051505639267525,-16.83550262451172
7.2433,5.184152893907206,-18.77670669555664
7.2433,5.262155194394235,-19.43439483642578
7.2433,5.3411575243746885,-19.36467742919922
7.2433,5.419159824861718,-42.97038650512695
7.2433,5.498162154842172,-43.07500076293945
7.2433,5.576164455329201,-42.484962463378906
7.2433,5.655166785309655,-43.00850677490234
7.2433,5.733169085796684,-42.82975387573242
7.2433,5.812171415777137,-42.89751434326172
7.2433,5.890173716264167,-42.817264556884766
7.2433,5.969176046244621,-43.429935455322266
7.2433,6.048178376225073,-43.01013946533203
7.2433,6.126180676712103,-43.17542266845703
7.2433,6.205183006692557,-43.14589309692383
7.2433,6.283185307179586,-43.27735137939453
7.355,0.0,-42.66935348510742
7.355,0.07900232998045317,-42.96070861816406
7.355,0.1570046304674829,-42.63932037353516
7.355,0.23600696044793606,-42.877708435058594
7.355,0.3140092609349658,-43.22309112548828
7.355,0.393011590915419,-42.73923110961914
7.355,0.4710138914024486,-42.97361755371094
7.355,0.550016221382902,-42.94221496582031
7.355,0.6280185218699316,-42.48640441894531
7.355,0.7070208518503847,-14.365276336669922
7.355,0.7850231523374145,-11.171058654785156
7.355,0.8640254823178676,-9.259639739990234
7.355,0.9420277828048972,-8.393104553222656
7.355,1.0210301127853505,-7.872774124145508
7.355,1.100032442765804,-7.982772827148437
7.355,1.1780347432528333,-7.516530990600586
7.355,1.2570370732332865,-7.114131927490234
7.355,1.3350393737203163,-6.800779342651367
7.355,1.4140417037007693,-6.672002792358398
7.355,1.4920440041877991,-5.835004806518555
7.355,1.5710463341682523,-5.547239303588867
7.355,1.649048634655282,-5.507358551025391
7.355,1.7280509646357352,-5.166524887084961
7.355,1.8060532651227648,-5.035285949707031
7.355,1.885055595103218,-4.840167999267578
7.355,1.963057895590248,-4.900814056396484
7.355,2.042060225570701,-4.6419525146484375
7.355,2.121062555551154,-5.1226348876953125
7.355,2.199064856038184,-4.660587310791016
7.355,2.278067186018637,-4.453725814819336
7.355,2.3560694865056666,-4.378707885742188
7.355,2.4350718164861203,-4.899501800537109
7.355,2.5130741169731494,-4.740741729736328
7.355,2.592076446953603,-4.246700286865234
7.355,2.6700787474406327,-4.532932281494141
7.355,2.749081077421086,-4.188653945922852
7.355,2.8270833779081155,-4.723590850830078
7.355,2.9060857078885687,-4.206867218017578
7.355,2.9850880378690214,-4.181827545166016
7.355,3.0630903383560515,-4.667333602905273
7.355,3.1420926683365047,-4.285505294799805
7.355,3.2200949688235347,-4.616085052490234
7.355,3.299097298803987,-4.743719100952148
7.355,3.377099599291017,-4.776859283447266
7.355,3.4561019292714703,-4.678607940673828
7.355,3.5341042297585,-4.390275955200195
7.355,3.6131065597389536,-5.120891571044922
7.355,3.6911088602259827,-5.160135269165039
7.355,3.770111190206436,-4.746252059936523
7.355,3.848113490693466,-4.823875427246094
7.355,3.927115820673919,-5.046781539916992
7.355,4.006118150654372,-5.203609466552734
7.355,4.084120451141402,-5.324617385864258
7.355,4.163122781121856,-5.7557525634765625
7.355,4.241125081608884,-6.357364654541016
7.355,4.320127411589338,-6.157676696777344
7.355,4.398129712076368,-6.600854873657227
7.355,4.477132042056821,-7.449090957641602
7.355,4.555134342543851,-7.919294357299805
7.355,4.634136672524304,-8.705240249633789
7.355,4.712138973011333,-9.30388641357422
7.355,4.791141302991787,-10.358741760253906
7.355,4.8691436034788165,-11.293533325195312
7.355,4.94814593345927,-13.212776184082031
7.355,5.027148263439723,-14.748302459716797
7.355,5.1051505639267525,-16.275283813476562
7.355,5.184152893907206,-18.441177368164062
7.355,5.262155194394235,-18.496479034423828
7.355,5.3411575243746885,-42.91024017333984
7.355,5.419159824861718,-17.148128509521484
7.355,5.498162154842172,-43.1107177734375
7.355,5.576164455329201,-43.099891662597656
7.355,5.655166785309655,-43.162742614746094
7.355,5.733169085796684,-42.888790130615234
7.355,5.812171415777137,-43.095733642578125
7.355,5.890173716264167,-43.32703399658203
7.355,5.969176046244621,-43.30691909790039
7.355,6.048178376225073,-42.633338928222656
7.355,6.126180676712103,-42.99386978149414
7.355,6.205183006692557,-43.14337158203125
7.355,6.283185307179586,-43.14168930053711
7.4667,0.0,-43.57691955566406
7.4667,0.07900232998045317,-43.29645919799805
7.4667,0.1570046304674829,-43.49961471557617
7.4667,0.23600696044793606,-42.575443267822266
7.4667,0.3140092609349658,-42.92300033569336
7.4667,0.393011590915419,-43.45875549316406
7.4667,0.4710138914024486,-42.97280883789063
7.4667,0.550016221382902,-42.738468170166016
7.4667,0.6280185218699316,-19.493480682373047
7.4667,0.7070208518503847,-12.23971939086914
7.4667,0.7850231523374145,-9.732046127319336
7.4667,0.8640254823178676,-9.334091186523438
7.4667,0.9420277828048972,-7.993930816650391
7.4667,1.0210301127853505,-7.529178619384766
7.4667,1.100032442765804,-7.169988632202148
7.4667,1.1780347432528333,-7.083946228027344
7.4667,1.2570370732332865,-6.590183258056641
7.4667,1.3350393737203163,-6.646636962890625
7.4667,1.4140417037007693,-6.363161087036133
7.4667,1.4920440041877991,-5.9366455078125
7.4667,1.5710463341682523,-5.338281631469727
7.4667,1.649048634655282,-5.05926513671875
7.4667,1.7280509646357352,-4.9400177001953125
7.4667,1.8060532651227648,-5.28398323059082
7.4667,1.885055595103218,-5.0742950439453125
7.4667,1.963057895590248,-4.636116027832031
7.4667,2.042060225570701,-5.019554138183594
7.4667,2.121062555551154,-4.431211471557617
7.4667,2.199064856038184,-4.614534378051758
7.4667,2.278067186018637,-4.863035202026367
7.4667,2.3560694865056666,-4.454200744628906
7.4667,2.4350718164861203,-4.654521942138672
7.4667,2.5130741169731494,-4.418567657470703
7.4667,2.592076446953603,-4.071157455444336
7.4667,2.6700787474406327,-4.516298294067383
7.4667,2.749081077421086,-4.559507369995117
7.4667,2.8270833779081155,-4.47393798828125
7.4667,2.9060857078885687,-3.968704223632813
7.4667,2.9850880378690214,-3.957174301147461
7.4667,3.0630903383560515,-4.447906494140625
7.4667,3.1420926683365047,-4.232086181640625
7.4667,3.2200949688235347,-3.9444408416748047
7.4667,3.299097298803987,-4.023813247680664
7.4667,3.377099599291017,-4.62272834777832
7.4667,3.4561019292714703,-4.666372299194336
7.4667,3.5341042297585,-4.614385604858398
7.4667,3.6131065597389536,-4.672611236572266
7.4667,3.6911088602259827,-4.91118049621582
7.4667,3.770111190206436,-4.76904296875
7.4667,3.848113490693466,-4.646829605102539
7.4667,3.927115820673919,-4.757448196411133
7.4667,4.006118150654372,-5.47882080078125
7.4667,4.084120451141402,-5.671192169189453
7.4667,4.163122781121856,-5.966806411743164
7.4667,4.241125081608884,-5.785415649414063
7.4667,4.320127411589338,-6.417581558227539
7.4667,4.398129712076368,-6.111196517944336
7.4667,4.477132042056821,-6.608495712280273
7.4667,4.555134342543851,-7.039207458496094
7.4667,4.634136672524304,-8.299127578735352
7.4667,4.712138973011333,-8.955068588256836
7.4667,4.791141302991787,-9.751962661743164
7.4667,4.8691436034788165,-10.768251419067385
7.4667,4.94814593345927,-11.931356430053713
7.4667,5.027148263439723,-13.19879150390625
7.4667,5.1051505639267525,-15.15726089477539
7.4667,5.184152893907206,-16.525127410888672
7.4667,5.262155194394235,-16.60706329345703
7.4667,5.3411575243746885,-43.4859504699707
7.4667,5.419159824861718,-42.96957778930664
7.4667,5.498162154842172,-42.99386978149414
7.4667,5.576164455329201,-42.45688629150391
7.4667,5.655166785309655,-42.90864562988281
7.4667,5.733169085796684,-43.21539306640625
7.4667,5.812171415777137,-43.29993438720703
7.4667,5.890173716264167,-43.18813705444336
7.4667,5.969176046244621,-42.800479888916016
7.4667,6.048178376225073,-43.076656341552734
7.4667,6.126180676712103,-43.15262222290039
7.4667,6.205183006692557,-42.75149917602539
7.4667,6.283185307179586,-43.17542266845703
7.5783,0.0,-43.06673812866211
7.5783,0.07900232998045317,-43.239383697509766
7.5783,0.1570046304674829,-42.87059783935547
7.5783,0.23600696044793606,-42.82116317749024
7.5783,0.3140092609349658,-43.40130615234375
7.5783,0.393011590915419,-42.766883850097656
7.5783,0.4710138914024486,-42.94783401489258
7.5783,0.550016221382902,-43.0346565246582
7.5783,0.6280185218699316,-12.731552124023438
7.5783,0.7070208518503847,-10.784503936767578
7.5783,0.7850231523374145,-9.30406379699707
7.5783,0.8640254823178676,-8.57180404663086
7.5783,0.9420277828048972,-7.754314422607422
7.5783,1.0210301127853505,-7.599416732788086
7.5783,1.100032442765804,-6.917257308959961
7.5783,1.1780347432528333,-6.291845321655273
7.5783,1.2570370732332865,-6.012928009033203
7.5783,1.3350393737203163,-5.86920166015625
7.5783,1.4140417037007693,-5.461637496948242
7.5783,1.4920440041877991,-5.485389709472656
7.5783,1.5710463341682523,-5.393415451049805
7.5783,1.649048634655282,-5.128557205200195
7.5783,1.7280509646357352,-4.777597427368164
7.5783,1.8060532651227648,-4.531986236572266
7.5783,1.885055595103218,-4.372541427612305
7.5783,1.963057895590248,-4.384674072265625
7.5783,2.042060225570701,-4.179344177246094
7.5783,2.121062555551154,-4.48982048034668
7.5783,2.199064856038184,-4.060064315795898
7.5783,2.278067186018637,-3.98651123046875
7.5783,2.3560694865056666,-4.519819259643555
7.5783,2.4350718164861203,-4.385108947753906
7.5783,2.5130741169731494,-3.8712310791015625
7.5783,2.592076446953603,-3.8388805389404297
7.5783,2.6700787474406327,-4.048727035522461
7.5783,2.749081077421086,-4.36286735534668
7.5783,2.8270833779081155,-3.7581615447998047
