Gain [dB],Phase [rad],Amplitude [dBm],Frequency [Hz]
6.3068,4.5331336936885345,-14.599571228027344,6046151639.549437
6.3068,4.613136053162412,-16.136714935302734,6046952640.801002
6.3068,4.693138412636288,-17.863426208496094,6047353141.426784
6.3068,4.772140742616742,-20.522125244140625,6048154142.678348
6.3068,4.852143102090618,-24.199481964111328,6048554643.304131
6.3068,4.931145432071071,-45.51556396484375,6005100325.406758
6.3068,5.011147791544948,-45.62247467041016,6002897571.964956
6.3068,5.0901501215254,-45.488800048828125,5983473291.614518
6.3068,5.170152480999278,-45.44129180908203,6078992690.86358
6.3068,5.2491548109797295,-45.48009490966797,6015513341.677096
6.3068,5.329157170453607,-45.6361083984375,6056764906.132666
6.3068,5.408159500434061,-19.01444625854492,6042947634.543179
6.3068,5.488161859907938,-45.484222412109375,6065776170.212766
6.3068,5.56716418988839,-45.55799865722656,6002497071.339174
6.3068,5.647166549362267,-45.599082946777344,6012910087.609512
6.3068,5.72616887934272,-45.489593505859375,6024524605.757196
6.3068,5.806171238816597,-45.26414489746094,6005500826.03254
6.3068,5.886173598290473,-45.59150695800781,6085600951.188986
6.3068,5.965175928270926,-45.55513000488281,6030932615.769712
6.3068,6.045178287744803,-45.41667938232422,6064574668.33542
6.3068,6.124180617725256,-45.47850799560547,5989681051.314142
6.3068,6.204182977199133,-45.52214050292969,6035338122.6533165
6.3068,6.283185307179586,-45.45453643798828,6026927609.511889
6.4373,0.0,-45.52768707275391,6003298072.590738
6.4373,0.08000235947387664,-45.52466583251953,6077390688.360451
6.4373,0.1590046894543298,-45.501502990722656,6034737371.714644
6.4373,0.23900704892820643,-45.48108673095703,5968654768.460576
6.4373,0.3180093789086596,-45.573875427246094,6081595944.931164
6.4373,0.3980117383825363,-45.498565673828125,6017916345.431789
6.4373,0.4770140683629894,-45.423927307128906,6041345632.0400505
6.4373,0.5570164278368661,-45.54710388183594,6019117847.309136
6.4373,0.6360187578173192,-45.43555450439453,6047353141.426784
6.4373,0.7160211172911958,-45.59453582763672,6037340625.782228
6.4373,0.7950234472716491,-45.51497650146485,6018717346.683354
6.4373,0.8750258067455255,-45.466407775878906,6066977672.090113
6.4373,0.9540281367259787,-14.848285675048828,6011508335.419274
6.4373,1.0340304961998557,-11.964242935180664,6012910087.609512
6.4373,1.1130328261803086,-10.084625244140623,6013911339.173967
6.4373,1.1930351856541854,-9.665782928466797,6014712340.425532
6.4373,1.2730375451280618,-9.284832000732422,6015313091.364205
6.4373,1.3520398751085152,-8.267391204833984,6016314342.92866
6.4373,1.4320422345823915,-7.863466262817383,6016915093.867334
6.4373,1.5110445645628447,-7.759077072143555,6017515844.806007
6.4373,1.5910469240367215,-7.278362274169922,6018116595.74468
6.4373,1.6700492540171747,-7.062511444091797,6019117847.309136
6.4373,1.750051613491051,-6.870168685913086,6019718598.247809
6.4373,1.8290539434715043,-7.206796646118164,6020519599.499374
6.4373,1.909056302945381,-7.177087783813477,6020920100.125156
6.4373,1.9880586329258343,-6.397090911865234,6021721101.37672
6.4373,2.0680609923997113,-6.200136184692383,6022522102.628285
6.4373,2.147063322380164,-6.1915283203125,6023122853.566958
6.4373,2.2270656818540404,-6.632205963134766,6023723604.505632
6.4373,2.306068011834494,-6.313467025756836,6024324355.444305
6.4373,2.386070371308371,-6.221227645874023,6025125356.695869
6.4373,2.466072730782247,-6.196405410766602,6025525857.321652
6.4373,2.5450750607627,-5.797382354736328,6026326858.573216
6.4373,2.6250774202365768,-6.454591751098633,6027127859.824781
6.4373,2.7040797502170304,-6.006292343139648,6027528360.450563
6.4373,2.7840821096909063,-5.687141418457031,6028329361.702127
6.4373,2.86308443967136,-5.766679763793945,6028930112.640801
6.4373,2.9430867991452363,-5.694730758666992,6029330613.266583
6.4373,3.0220891291256895,-6.252702713012695,6030131614.518147
6.4373,3.1020914885995663,-5.799108505249023,6030732365.456821
6.4373,3.18109381858002,-6.263715744018555,6031533366.708385
6.4373,3.2610961780538963,-6.203666687011719,6032134117.6470585
6.4373,3.3400985080343495,-6.369976043701172,6032935118.898623
6.4373,3.420100867508226,-6.364969253540039,6033535869.8372965
6.4373,3.499103197488679,-6.546066284179688,6034336871.088861
6.4373,3.5791055569625563,-6.520751953125,6035137872.3404255
6.4373,3.6591079164364317,-6.244258880615234,6035738623.2790985
6.4373,3.738110246416886,-6.452522277832031,6036739874.8435545
6.4373,3.818112605890762,-6.448352813720703,6037540876.095119
6.4373,3.8971149358712154,-7.278781890869141,6038141627.0337925
6.4373,3.9771172953450917,-7.55439567565918,6039142878.598248
6.4373,4.056119625325545,-7.337190628051758,6039943879.8498125
6.4373,4.136121984799423,-8.283393859863281,6040945131.414268
6.4373,4.2151243147798745,-8.772628784179688,6042146633.291615
6.4373,4.295126674253751,-9.398487091064451,6043548385.481853
6.4373,4.374129004234204,-10.367826461791992,6044549637.046308
6.4373,4.454131363708081,-12.160648345947266,6045550888.610764
6.4373,4.5331336936885345,-12.590938568115234,6046151639.549437
6.4373,4.613136053162412,-14.135669708251951,6047152891.113893
6.4373,4.693138412636288,-15.41997528076172,6047753642.052566
6.4373,4.772140742616742,-18.77696990966797,6048354392.991239
6.4373,4.852143102090618,-21.37339782714844,6048955143.929913
6.4373,4.931145432071071,-25.776832580566406,6049555894.868586
6.4373,5.011147791544948,-45.45565032958984,6064574668.33542
6.4373,5.0901501215254,-45.58575439453125,6085801201.501878
6.4373,5.170152480999278,-45.52880096435547,5991283053.817271
6.4373,5.2491548109797295,-45.42656707763672,6064574668.33542
6.4373,5.329157170453607,-45.51103973388672,5982472040.050062
6.4373,5.408159500434061,-45.38227081298828,6012910087.609512
6.4373,5.488161859907938,-45.49744415283203,6032734868.585732
6.4373,5.56716418988839,-45.53643035888672,6011908836.045056
6.4373,5.647166549362267,-45.48967742919922,6021520851.063829
6.4373,5.72616887934272,-45.48052215576172,6029530863.579474
6.4373,5.806171238816597,-45.35674285888672,6056965156.445557
6.4373,5.886173598290473,-45.55460357666016,6004299324.155194
6.4373,5.965175928270926,-45.431190490722656,6005500826.03254
6.4373,6.045178287744803,-45.38582611083984,6005500826.03254
6.4373,6.124180617725256,-45.30885314941406,6064174167.709637
6.4373,6.204182977199133,-45.45280456542969,5992684806.007509
6.4373,6.283185307179586,-45.55709838867188,6029931364.205256
6.5678,0.0,-45.488563537597656,5976664780.97622
6.5678,0.08000235947387664,-45.61475372314453,6053560901.126408
6.5678,0.1590046894543298,-45.56426239013672,6039543379.224031
6.5678,0.23900704892820643,-45.42843627929688,6064374418.022528
6.5678,0.3180093789086596,-45.51822662353516,6025926357.947434
6.5678,0.3980117383825363,-45.58139801025391,5997891314.142678
6.5678,0.4770140683629894,-45.503173828125,6010507083.854818
6.5678,0.5570164278368661,-45.36121368408203,6005500826.03254
6.5678,0.6360187578173192,-45.59896087646485,6003898823.529411
6.5678,0.7160211172911958,-45.58158874511719,6014712340.425532
6.5678,0.7950234472716491,-45.360084533691406,6024124105.131414
6.5678,0.8750258067455255,-45.30420684814453,6064574668.33542
6.5678,0.9540281367259787,-12.639320373535156,6011908836.045056
6.5678,1.0340304961998557,-11.213041305541992,6012910087.609512
6.5678,1.1130328261803086,-10.031713485717772,6013911339.173967
6.5678,1.1930351856541854,-9.467206954956056,6014512090.11264
6.5678,1.2730375451280618,-8.872491836547852,6015313091.364205
6.5678,1.3520398751085152,-8.360454559326172,6015913842.302878
6.5678,1.4320422345823915,-7.567087173461914,6016915093.867334
6.5678,1.5110445645628447,-7.314809799194336,6017315594.493116
6.5678,1.5910469240367215,-6.97877311706543,6017916345.431789
6.5678,1.6700492540171747,-6.744609832763672,6018717346.683354
6.5678,1.750051613491051,-6.524782180786133,6019518347.934918
6.5678,1.8290539434715043,-6.76118278503418,6020119098.873592
6.5678,1.909056302945381,-6.244543075561523,6021120350.438047
6.5678,1.9880586329258343,-6.693994522094727,6021520851.063829
6.5678,2.0680609923997113,-6.028999328613281,6022321852.315394
6.5678,2.147063322380164,-5.879323959350586,6022922603.254067
6.5678,2.2270656818540404,-6.482391357421875,6023523354.192741
6.5678,2.306068011834494,-5.774324417114258,6024324355.444305
6.5678,2.386070371308371,-5.631481170654297,6024925106.382978
6.5678,2.466072730782247,-5.975255966186523,6025525857.321652
6.5678,2.5450750607627,-5.799240112304688,6026126608.260325
6.5678,2.6250774202365768,-5.498556137084961,6026527108.886107
6.5678,2.7040797502170304,-6.079572677612305,6027328110.137672
6.5678,2.7840821096909063,-6.101871490478516,6028129111.389236
6.5678,2.86308443967136,-6.0127716064453125,6028729862.327909
6.5678,2.9430867991452363,-5.461406707763672,6029330613.266583
6.5678,3.0220891291256895,-5.864437103271484,6029931364.205256
6.5678,3.1020914885995663,-5.414915084838867,6030732365.456821
6.5678,3.18109381858002,-5.83128547668457,6031333116.395494
6.5678,3.2610961780538963,-6.08323860168457,6032134117.6470585
6.5678,3.3400985080343495,-5.873470306396484,6032534618.272841
6.5678,3.420100867508226,-6.183254241943359,6033335619.5244055
6.5678,3.499103197488679,-5.694648742675781,6034136620.7759695
6.5678,3.5791055569625563,-5.625419616699219,6034937622.027535
6.5678,3.6591079164364317,-6.399320602416992,6035738623.2790985
6.5678,3.738110246416886,-6.142709732055664,6036539624.530664
6.5678,3.818112605890762,-6.146583557128906,6037140375.4693365
6.5678,3.8971149358712154,-6.924064636230469,6038141627.0337925
6.5678,3.9771172953450917,-7.178853988647461,6038942628.2853565
6.5678,4.056119625325545,-7.4924774169921875,6039743629.5369215
6.5678,4.136121984799423,-7.22950553894043,6040544630.788486
6.5678,4.2151243147798745,-8.298297882080078,6041746132.6658325
6.5678,4.295126674253751,-8.69504165649414,6042747384.230288
6.5678,4.374129004234204,-9.338907241821287,6044149136.420526
6.5678,4.454131363708081,-10.758792877197266,6045550888.610764
6.5678,4.5331336936885345,-11.987552642822266,6046351889.862328
6.5678,4.613136053162412,-13.824188232421877,6047152891.113893
6.5678,4.693138412636288,-14.915390014648438,6047753642.052566
6.5678,4.772140742616742,-16.81771469116211,6048554643.304131
6.5678,4.852143102090618,-18.701229095458984,6049155394.242804
6.5678,4.931145432071071,-21.705699920654297,6049956395.494368
6.5678,5.011147791544948,-33.94607925415039,6050356896.120151
6.5678,5.0901501215254,-45.56621551513672,6020319349.186483
6.5678,5.170152480999278,-45.34173583984375,6008504580.725907
6.5678,5.2491548109797295,-45.55138397216797,6012109086.357947
6.5678,5.329157170453607,-45.4571533203125,6007903829.787234
6.5678,5.408159500434061,-14.561264038085938,6043147884.856071
6.5678,5.488161859907938,-45.54872894287109,6043147884.856071
6.5678,5.56716418988839,-45.39826202392578,6051758648.310388
6.5678,5.647166549362267,-45.50006866455078,6025125356.695869
6.5678,5.72616887934272,-45.57671356201172,6073385682.102629
6.5678,5.806171238816597,-45.47251892089844,6064374418.022528
6.5678,5.886173598290473,-45.64311981201172,6029330613.266583
6.5678,5.965175928270926,-45.57249450683594,6004499574.468085
6.5678,6.045178287744803,-45.45036315917969,6062572165.206508
6.5678,6.124180617725256,-45.384544372558594,6026927609.511889
6.5678,6.204182977199133,-45.38525390625,6026927609.511889
6.5678,6.283185307179586,-45.564056396484375,6048554643.304131
6.6983,0.0,-45.540672302246094,6038141627.0337925
6.6983,0.08000235947387664,-45.48438262939453,6076389436.795995
6.6983,0.1590046894543298,-45.43936920166016,6030331864.831038
6.6983,0.23900704892820643,-45.533348083496094,6009105331.66458
6.6983,0.3180093789086596,-45.47584533691406,6061771163.954944
6.6983,0.3980117383825363,-45.35844421386719,6063973917.396746
6.6983,0.4770140683629894,-45.52474212646485,6028129111.389236
6.6983,0.5570164278368661,-45.45333862304688,6005500826.03254
6.6983,0.6360187578173192,-45.37800598144531,6021721101.37672
6.6983,0.7160211172911958,-45.44282531738281,6063973917.396746
6.6983,0.7950234472716491,-45.47210693359375,6086201702.12766
6.6983,0.8750258067455255,-16.728107452392578,6009906332.916145
6.6983,0.9540281367259787,-10.82570457458496,6011908836.045056
6.6983,1.0340304961998557,-9.674222946166992,6012910087.609512
6.6983,1.1130328261803086,-9.544023513793944,6013711088.861076
6.6983,1.1930351856541854,-8.989383697509766,6014512090.11264
6.6983,1.2730375451280618,-8.571508407592773,6015112841.051314
6.6983,1.3520398751085152,-8.034526824951172,6015713591.989987
6.6983,1.4320422345823915,-7.889949798583984,6016314342.92866
6.6983,1.5110445645628447,-6.961185455322266,6017515844.806007
6.6983,1.5910469240367215,-6.714204788208008,6017916345.431789
6.6983,1.6700492540171747,-6.509044647216797,6018717346.683354
6.6983,1.750051613491051,-6.328714370727539,6019518347.934918
6.6983,1.8290539434715043,-6.644315719604492,6020119098.873592
6.6983,1.909056302945381,-6.344476699829102,6020719849.812265
6.6983,1.9880586329258343,-6.099008560180664,6021520851.063829
6.6983,2.0680609923997113,-6.131278991699219,6022121602.002503
6.6983,2.147063322380164,-6.237607955932617,6022922603.254067
6.6983,2.2270656818540404,-6.209751129150391,6023323103.879849
6.6983,2.306068011834494,-6.0536956787109375,6023923854.818523
6.6983,2.386070371308371,-5.448711395263672,6024724856.070087
6.6983,2.466072730782247,-5.450592041015625,6025125356.695869
6.6983,2.5450750607627,-5.8087310791015625,6026126608.260325
6.6983,2.6250774202365768,-5.2501068115234375,6026727359.198998
6.6983,2.7040797502170304,-5.814277648925781,6027328110.137672
6.6983,2.7840821096909063,-5.309541702270508,6027928861.076345
6.6983,2.86308443967136,-5.584259033203125,6028529612.015018
6.6983,2.9430867991452363,-5.718299865722656,6029330613.266583
6.6983,3.0220891291256895,-5.797664642333984,6029931364.205256
6.6983,3.1020914885995663,-5.158601760864258,6030732365.456821
6.6983,3.18109381858002,-5.254638671875,6031132866.082603
6.6983,3.2610961780538963,-5.411291122436523,6031933867.334168
6.6983,3.3400985080343495,-5.250123977661133,6032534618.272841
6.6983,3.420100867508226,-5.479293823242188,6033335619.5244055
6.6983,3.499103197488679,-5.8865966796875,6033936370.463079
6.6983,3.5791055569625563,-6.032634735107422,6034737371.714644
6.6983,3.6591079164364317,-6.100795745849609,6035538372.966208
6.6983,3.738110246416886,-6.293134689331055,6036339374.2177725
6.6983,3.818112605890762,-5.890026092529297,6037140375.4693365
6.6983,3.8971149358712154,-6.647531509399414,6037741126.4080105
6.6983,3.9771172953450917,-6.800895690917969,6038742377.9724655
6.6983,4.056119625325545,-7.105207443237305,6039543379.224031
6.6983,4.136121984799423,-6.930782318115234,6040544630.788486
6.6983,4.2151243147798745,-7.945428848266602,6041746132.6658325
6.6983,4.295126674253751,-8.291828155517578,6042747384.230288
6.6983,4.374129004234204,-8.583219528198242,6043948886.107635
6.6983,4.454131363708081,-10.082616806030272,6045150387.984982
6.6983,4.5331336936885345,-11.114801406860352,6046151639.549437
6.6983,4.613136053162412,-13.085075378417969,6047353141.426784
6.6983,4.693138412636288,-13.681388854980469,6047953892.365457
6.6983,4.772140742616742,-14.89910125732422,6048554643.304131
6.6983,4.852143102090618,-17.148452758789062,6049355644.555695
6.6983,4.931145432071071,-18.923194885253903,6049956395.494368
6.6983,5.011147791544948,-23.58429336547852,6050757396.745933
6.6983,5.0901501215254,-29.897613525390625,6051157897.371715
6.6983,5.170152480999278,-45.45195007324219,6013310588.235294
6.6983,5.2491548109797295,-45.47608184814453,6061971414.267835
6.6983,5.329157170453607,-45.511260986328125,5977065281.602002
6.6983,5.408159500434061,-45.44807434082031,6064774918.648311
6.6983,5.488161859907938,-45.54936218261719,6010106583.229036
6.6983,5.56716418988839,-45.50843811035156,6022722352.941176
6.6983,5.647166549362267,-45.33039855957031,6037340625.782228
6.6983,5.72616887934272,-45.34761047363281,6029731113.892365
6.6983,5.806171238816597,-45.533050537109375,5960644755.944931
6.6983,5.886173598290473,-45.46397399902344,6064975168.961202
6.6983,5.965175928270926,-45.47382354736328,6073585932.41552
6.6983,6.045178287744803,-45.53017425537109,6007303078.84856
6.6983,6.124180617725256,-45.62994384765625,6025926357.947434
6.6983,6.204182977199133,-45.41468811035156,6026927609.511889
6.6983,6.283185307179586,-45.42767333984375,5960644755.944931
6.8288,0.0,-45.45653533935547,6036339374.2177725
6.8288,0.08000235947387664,-45.64457702636719,5982071539.42428
6.8288,0.1590046894543298,-45.46238708496094,6051958898.62328
6.8288,0.23900704892820643,-45.63462066650391,6003898823.529411
6.8288,0.3180093789086596,-45.483673095703125,6011107834.793492
6.8288,0.3980117383825363,-45.59858703613281,6084599699.624531
6.8288,0.4770140683629894,-45.566368103027344,6052559649.561953
6.8288,0.5570164278368661,-45.51943206787109,6006902578.222778
6.8288,0.6360187578173192,-45.41581726074219,6036339374.2177725
6.8288,0.7160211172911958,-45.65735626220703,5958642252.81602
6.8288,0.7950234472716491,-19.335262298583984,6008704831.038798
6.8288,0.8750258067455255,-12.573112487792969,6010907584.4806
6.8288,0.9540281367259787,-10.82195281982422,6011908836.045056
6.8288,1.0340304961998557,-9.250307083129885,6012910087.609512
6.8288,1.1130328261803086,-9.203330993652344,6013510838.548185
6.8288,1.1930351856541854,-8.264303207397461,6014311839.799749
6.8288,1.2730375451280618,-7.902320861816406,6014912590.738423
6.8288,1.3520398751085152,-7.877523422241211,6015713591.989987
6.8288,1.4320422345823915,-6.941825866699219,6016314342.92866
6.8288,1.5110445645628447,-6.668756484985352,6017115344.180225
6.8288,1.5910469240367215,-6.3983001708984375,6018116595.74468
6.8288,1.6700492540171747,-6.424821853637695,6018517096.370463
6.8288,1.750051613491051,-6.107826232910156,6019117847.309136
6.8288,1.8290539434715043,-6.149675369262695,6020119098.873592
6.8288,1.909056302945381,-5.867277145385742,6020719849.812265
6.8288,1.9880586329258343,-6.1576080322265625,6021120350.438047
6.8288,2.0680609923997113,-5.486589431762695,6022121602.002503
6.8288,2.147063322380164,-5.458702087402344,6022522102.628285
6.8288,2.2270656818540404,-5.918994903564453,6023523354.192741
6.8288,2.306068011834494,-5.880922317504883,6023923854.818523
6.8288,2.386070371308371,-5.240001678466797,6024524605.757196
6.8288,2.466072730782247,-5.773134231567383,6025325607.008761
6.8288,2.5450750607627,-5.558864593505859,6025926357.947434
6.8288,2.6250774202365768,-5.015026092529297,6026527108.886107
6.8288,2.7040797502170304,-5.662471771240234,6027328110.137672
6.8288,2.7840821096909063,-5.555839538574219,6027928861.076345
6.8288,2.86308443967136,-4.988250732421875,6028529612.015018
6.8288,2.9430867991452363,-4.935657501220703,6029130362.953692
6.8288,3.0220891291256895,-5.549724578857422,6029731113.892365
6.8288,3.1020914885995663,-4.918079376220703,6030532115.1439295
6.8288,3.18109381858002,-5.028415679931641,6030932615.769712
6.8288,3.2610961780538963,-5.621065139770508,6031733617.021276
6.8288,3.3400985080343495,-5.486577987670898,6032334367.9599495
6.8288,3.420100867508226,-5.671882629394531,6033135369.211514
6.8288,3.499103197488679,-5.447572708129883,6033736120.150188
6.8288,3.5791055569625563,-5.4557952880859375,6034737371.714644
6.8288,3.6591079164364317,-5.95179557800293,6035338122.6533165
6.8288,3.738110246416886,-5.726860046386719,6036139123.9048815
6.8288,3.818112605890762,-6.197153091430664,6036940125.1564455
6.8288,3.8971149358712154,-6.2614593505859375,6037741126.4080105
6.8288,3.9771172953450917,-6.146022796630859,6038742377.9724655
6.8288,4.056119625325545,-6.485620498657227,6039543379.224031
6.8288,4.136121984799423,-6.922285079956055,6040344380.4755945
6.8288,4.2151243147798745,-6.933286666870117,6041345632.0400505
6.8288,4.295126674253751,-7.822549819946289,6042346883.604506
6.8288,4.374129004234204,-8.667282104492188,6043748635.794744
6.8288,4.454131363708081,-8.91280746459961,6044950137.672091
6.8288,4.5331336936885345,-9.939571380615234,6046151639.549437
6.8288,4.613136053162412,-11.308765411376951,6047152891.113893
6.8288,4.693138412636288,-12.801525115966797,6047953892.365457
6.8288,4.772140742616742,-14.640304565429688,6048754893.617022
6.8288,4.852143102090618,-16.380908966064453,6049555894.868586
6.8288,4.931145432071071,-18.12621688842773,6050156645.807259
6.8288,5.011147791544948,-20.757465362548828,6050957647.058824
6.8288,5.0901501215254,-25.001205444335938,6051558397.997497
6.8288,5.170152480999278,-45.47222137451172,5992084055.068836
6.8288,5.2491548109797295,-45.487701416015625,6085400700.876095
6.8288,5.329157170453607,-45.41423034667969,5984474543.178974
6.8288,5.408159500434061,-45.47247314453125,6022522102.628285
6.8288,5.488161859907938,-45.55052947998047,5967853767.209011
6.8288,5.56716418988839,-45.26065826416016,6063973917.396746
6.8288,5.647166549362267,-45.494117736816406,6041145381.727159
6.8288,5.72616887934272,-45.48089599609375,5959042753.441802
6.8288,5.806171238816597,-45.50236511230469,6045550888.610764
6.8288,5.886173598290473,-45.536865234375,6051958898.62328
6.8288,5.965175928270926,-45.50408172607422,6064374418.022528
6.8288,6.045178287744803,-45.476318359375,5978066533.166458
6.8288,6.124180617725256,-45.43854522705078,6015713591.989987
6.8288,6.204182977199133,-45.34215545654297,5981671038.798498
6.8288,6.283185307179586,-45.53980255126953,6033736120.150188
6.9593,0.0,-45.630615234375,6026326858.573216
6.9593,0.08000235947387664,-45.56904602050781,6010507083.854818
6.9593,0.1590046894543298,-45.43333435058594,6050757396.745933
6.9593,0.23900704892820643,-45.422119140625,6027528360.450563
6.9593,0.3180093789086596,-45.50245666503906,5963848760.951189
6.9593,0.3980117383825363,-45.60163116455078,6033135369.211514
6.9593,0.4770140683629894,-45.52449798583984,6038742377.9724655
6.9593,0.5570164278368661,-45.36939239501953,6005300575.719649
6.9593,0.6360187578173192,-45.48532104492188,6016714843.554443
6.9593,0.7160211172911958,-45.494873046875,6048554643.304131
6.9593,0.7950234472716491,-13.42141342163086,6009706082.603254
6.9593,0.8750258067455255,-10.842681884765623,6010907584.4806
6.9593,0.9540281367259787,-9.866739273071287,6011908836.045056
6.9593,1.0340304961998557,-8.639419555664062,6012509586.983729
6.9593,1.1130328261803086,-8.168642044067383,6013110337.922403
6.9593,1.1930351856541854,-7.800756454467773,6013911339.173967
6.9593,1.2730375451280618,-7.341476440429687,6014512090.11264
6.9593,1.3520398751085152,-6.795724868774414,6015313091.364205
6.9593,1.4320422345823915,-6.704771041870117,6016514593.241552
6.9593,1.5110445645628447,-6.799238204956055,6017115344.180225
6.9593,1.5910469240367215,-6.700756072998047,6017515844.806007
6.9593,1.6700492540171747,-6.391088485717773,6018116595.74468
6.9593,1.750051613491051,-5.969625473022461,6019117847.309136
6.9593,1.8290539434715043,-5.519002914428711,6019718598.247809
6.9593,1.909056302945381,-5.974853515625,6020519599.499374
6.9593,1.9880586329258343,-5.506181716918945,6020920100.125156
6.9593,2.0680609923997113,-5.795112609863281,6021921351.689612
6.9593,2.147063322380164,-5.419200897216797,6022522102.628285
6.9593,2.2270656818540404,-5.472686767578125,6022922603.254067
6.9593,2.306068011834494,-4.892427444458008,6023923854.818523
6.9593,2.386070371308371,-5.444158554077148,6024324355.444305
6.9593,2.466072730782247,-5.421760559082031,6024724856.070087
6.9593,2.5450750607627,-4.908382415771484,6025726107.634543
6.9593,2.6250774202365768,-5.374313354492188,6026326858.573216
6.9593,2.7040797502170304,-5.310577392578125,6026927609.511889
6.9593,2.7840821096909063,-4.639011383056641,6027728610.763454
6.9593,2.86308443967136,-4.823122024536133,6028129111.389236
6.9593,2.9430867991452363,-4.816888809204102,6028729862.327909
6.9593,3.0220891291256895,-4.653240203857422,6029530863.579474
6.9593,3.1020914885995663,-4.973104476928711,6030131614.518147
6.9593,3.18109381858002,-5.278530120849609,6030732365.456821
6.9593,3.2610961780538963,-5.072816848754883,6031533366.708385
6.9593,3.3400985080343495,-4.689664840698242,6032334367.9599495
6.9593,3.420100867508226,-4.87628173828125,6032935118.898623
6.9593,3.499103197488679,-5.374300003051758,6033736120.150188
6.9593,3.5791055569625563,-5.036907196044922,6034537121.401752
6.9593,3.6591079164364317,-5.621061325073242,6035137872.3404255
6.9593,3.738110246416886,-5.334266662597656,6035938873.5919895
6.9593,3.818112605890762,-5.814069747924805,6036739874.8435545
6.9593,3.8971149358712154,-5.520685195922852,6037540876.095119
6.9593,3.9771172953450917,-5.542535781860352,6038542127.659575
6.9593,4.056119625325545,-5.787029266357422,6039142878.598248
6.9593,4.136121984799423,-6.008825302124023,6040344380.4755945
6.9593,4.2151243147798745,-6.980438232421875,6041345632.0400505
6.9593,4.295126674253751,-6.817190170288086,6042146633.291615
6.9593,4.374129004234204,-7.188302993774414,6043147884.856071
6.9593,4.454131363708081,-7.783769607543945,6044349386.733417
6.9593,4.5331336936885345,-8.993335723876953,6045751138.923655
6.9593,4.613136053162412,-9.986061096191406,6046952640.801002
6.9593,4.693138412636288,-11.972957611083984,6048154142.678348
6.9593,4.772140742616742,-12.677021026611328,6048955143.929913
6.9593,4.852143102090618,-14.473575592041016,6049756145.181477
6.9593,4.931145432071071,-15.996803283691406,6050356896.120151
6.9593,5.011147791544948,-17.85803985595703,6050957647.058824
6.9593,5.0901501215254,-21.5948486328125,6051758648.310388
6.9593,5.170152480999278,-27.19115447998047,6052359399.249062
6.9593,5.2491548109797295,-45.32670593261719,6002897571.964956
6.9593,5.329157170453607,-45.45634460449219,6063973917.396746
6.9593,5.408159500434061,-11.00278663635254,6042947634.543179
6.9593,5.488161859907938,-45.52093505859375,6022321852.315394
6.9593,5.56716418988839,-45.414886474609375,6038341877.346684
6.9593,5.647166549362267,-45.56768798828125,5967052765.957447
6.9593,5.72616887934272,-45.424949645996094,6040344380.4755945
6.9593,5.806171238816597,-45.45038604736328,5992885056.3204
6.9593,5.886173598290473,-45.39302062988281,6064774918.648311
6.9593,5.965175928270926,-45.27025604248047,6078592190.237797
6.9593,6.045178287744803,-45.44126892089844,6032334367.9599495
6.9593,6.124180617725256,-45.434532165527344,6063573416.770964
6.9593,6.204182977199133,-45.46451568603516,5999493316.645807
6.9593,6.283185307179586,-45.48777770996094,6026927609.511889
7.0898,0.0,-45.47606658935547,6035538372.966208
7.0898,0.08000235947387664,-45.60283660888672,6028729862.327909
7.0898,0.1590046894543298,-45.481048583984375,6098617221.526909
7.0898,0.23900704892820643,-45.47069549560547,6004499574.468085
7.0898,0.3180093789086596,-45.45885467529297,6026927609.511889
7.0898,0.3980117383825363,-45.52659606933594,5981671038.798498
7.0898,0.4770140683629894,-45.37876892089844,5981671038.798498
7.0898,0.5570164278368661,-45.48262786865234,5968454518.147685
7.0898,0.6360187578173192,-45.46063232421875,6064574668.33542
7.0898,0.7160211172911958,-24.6452751159668,6006702327.909887
7.0898,0.7950234472716491,-11.87729263305664,6009906332.916145
7.0898,0.8750258067455255,-9.572540283203123,6010707334.167709
7.0898,0.9540281367259787,-8.759449005126953,6011708585.732165
7.0898,1.0340304961998557,-8.68218994140625,6012309336.670838
7.0898,1.1130328261803086,-8.286640167236328,6012910087.609512
7.0898,1.1930351856541854,-7.831214904785156,6013911339.173967
7.0898,1.2730375451280618,-7.461763381958008,6014512090.11264
7.0898,1.3520398751085152,-6.825065612792969,6015313091.364205
7.0898,1.4320422345823915,-6.194204330444336,6016114092.615769
7.0898,1.5110445645628447,-6.486442565917969,6016714843.554443
7.0898,1.5910469240367215,-6.207429885864258,6017515844.806007
7.0898,1.6700492540171747,-5.927330017089844,6018116595.74468
7.0898,1.750051613491051,-5.87812614440918,6019117847.309136
7.0898,1.8290539434715043,-5.542257308959961,6019518347.934918
7.0898,1.909056302945381,-5.584440231323242,6020119098.873592
7.0898,1.9880586329258343,-5.085174560546875,6020920100.125156
7.0898,2.0680609923997113,-5.513772964477539,6021520851.063829
7.0898,2.147063322380164,-5.156494140625,6022321852.315394
7.0898,2.2270656818540404,-4.861576080322266,6022922603.254067
7.0898,2.306068011834494,-5.106657028198242,6023323103.879849
7.0898,2.386070371308371,-5.07103157043457,6024324355.444305
7.0898,2.466072730782247,-4.748508453369141,6024925106.382978
7.0898,2.5450750607627,-4.508298873901367,6025525857.321652
7.0898,2.6250774202365768,-5.01947021484375,6026126608.260325
