Gain [dB],Phase [rad],Amplitude [dBm]
5.3932,3.5791055569625563,-11.03754997253418
5.3932,3.6591079164364317,-11.629274368286133
5.3932,3.738110246416886,-12.59292221069336
5.3932,3.818112605890762,-13.490985870361328
5.3932,3.8971149358712154,-13.843345642089844
5.3932,3.9771172953450917,-14.788002014160156
5.3932,4.056119625325545,-15.935672760009766
5.3932,4.136121984799423,-17.228431701660156
5.3932,4.2151243147798745,-18.95256805419922
5.3932,4.295126674253751,-23.50528717041016
5.3932,4.374129004234204,-31.465091705322266
5.3932,4.454131363708081,-45.30170440673828
5.3932,4.5331336936885345,-45.49275970458984
5.3932,4.613136053162412,-45.42205810546875
5.3932,4.693138412636288,-45.355690002441406
5.3932,4.772140742616742,-45.50056457519531
5.3932,4.852143102090618,-45.58187103271485
5.3932,4.931145432071071,-45.38148498535156
5.3932,5.011147791544948,-45.63582611083984
5.3932,5.0901501215254,-45.490272521972656
5.3932,5.170152480999278,-45.54303741455078
5.3932,5.2491548109797295,-45.377349853515625
5.3932,5.329157170453607,-45.55976104736328
5.3932,5.408159500434061,-45.08283233642578
5.3932,5.488161859907938,-45.57601165771485
5.3932,5.56716418988839,-45.560455322265625
5.3932,5.647166549362267,-45.43052673339844
5.3932,5.72616887934272,-45.20854187011719
5.3932,5.806171238816597,-45.55787658691406
5.3932,5.886173598290473,-45.627685546875
5.3932,5.965175928270926,-45.53101348876953
5.3932,6.045178287744803,-45.5215072631836
5.3932,6.124180617725256,-45.45989990234375
5.3932,6.204182977199133,-45.42716979980469
5.3932,6.283185307179586,-45.393341064453125
5.5237,0.0,-45.233665466308594
5.5237,0.08000235947387664,-45.43891906738281
5.5237,0.1590046894543298,-45.51387786865234
5.5237,0.23900704892820643,-45.54915618896485
5.5237,0.3180093789086596,-45.43859100341797
5.5237,0.3980117383825363,-45.57117462158203
5.5237,0.4770140683629894,-45.55208587646485
5.5237,0.5570164278368661,-45.48260498046875
5.5237,0.6360187578173192,-45.49576568603516
5.5237,0.7160211172911958,-45.44560241699219
5.5237,0.7950234472716491,-45.31763458251953
5.5237,0.8750258067455255,-45.37569427490234
5.5237,0.9540281367259787,-45.512977600097656
5.5237,1.0340304961998557,-45.611549377441406
5.5237,1.1130328261803086,-45.42151641845703
5.5237,1.1930351856541854,-45.56622314453125
5.5237,1.2730375451280618,-45.485313415527344
5.5237,1.3520398751085152,-28.32754135131836
5.5237,1.4320422345823915,-16.084678649902344
5.5237,1.5110445645628447,-13.61551284790039
5.5237,1.5910469240367215,-12.302181243896484
5.5237,1.6700492540171747,-11.81035614013672
5.5237,1.750051613491051,-10.428646087646484
5.5237,1.8290539434715043,-10.102203369140623
5.5237,1.909056302945381,-10.408143997192385
5.5237,1.9880586329258343,-10.042123794555664
5.5237,2.0680609923997113,-9.994760513305664
5.5237,2.147063322380164,-9.59408187866211
5.5237,2.2270656818540404,-9.249757766723633
5.5237,2.306068011834494,-9.750268936157228
5.5237,2.386070371308371,-9.4031982421875
5.5237,2.466072730782247,-9.050016403198242
5.5237,2.5450750607627,-9.008987426757812
5.5237,2.6250774202365768,-9.503776550292969
5.5237,2.7040797502170304,-8.981996536254883
5.5237,2.7840821096909063,-9.07924461364746
5.5237,2.86308443967136,-9.54083251953125
5.5237,2.9430867991452363,-9.497814178466797
5.5237,3.0220891291256895,-9.47203254699707
5.5237,3.1020914885995663,-8.99331283569336
5.5237,3.18109381858002,-9.430734634399414
5.5237,3.2610961780538963,-9.79777717590332
5.5237,3.3400985080343495,-9.903364181518556
5.5237,3.420100867508226,-9.57756233215332
5.5237,3.499103197488679,-10.439081192016602
5.5237,3.5791055569625563,-10.909229278564451
5.5237,3.6591079164364317,-10.688505172729492
5.5237,3.738110246416886,-11.650053024291992
5.5237,3.818112605890762,-12.512252807617188
5.5237,3.8971149358712154,-13.006847381591797
5.5237,3.9771172953450917,-13.46469497680664
5.5237,4.056119625325545,-14.839744567871094
5.5237,4.136121984799423,-15.712509155273438
5.5237,4.2151243147798745,-17.110149383544922
5.5237,4.295126674253751,-18.7124137878418
5.5237,4.374129004234204,-20.715137481689453
5.5237,4.454131363708081,-45.47637939453125
5.5237,4.5331336936885345,-45.1219482421875
5.5237,4.613136053162412,-45.557350158691406
5.5237,4.693138412636288,-45.505615234375
5.5237,4.772140742616742,-45.51045989990234
5.5237,4.852143102090618,-45.482330322265625
5.5237,4.931145432071071,-45.52497863769531
5.5237,5.011147791544948,-45.47882080078125
5.5237,5.0901501215254,-45.41492462158203
5.5237,5.170152480999278,-45.59730529785156
5.5237,5.2491548109797295,-45.475563049316406
5.5237,5.329157170453607,-45.195594787597656
5.5237,5.408159500434061,-45.43538665771485
5.5237,5.488161859907938,-45.59830474853516
5.5237,5.56716418988839,-45.44790649414063
5.5237,5.647166549362267,-45.42045593261719
5.5237,5.72616887934272,-44.75715637207031
5.5237,5.806171238816597,-45.61634063720703
5.5237,5.886173598290473,-45.507774353027344
5.5237,5.965175928270926,-45.49937438964844
5.5237,6.045178287744803,-45.54985809326172
5.5237,6.124180617725256,-45.58647155761719
5.5237,6.204182977199133,-45.456451416015625
5.5237,6.283185307179586,-45.10089111328125
5.6542,0.0,-45.53314208984375
5.6542,0.08000235947387664,-45.47433471679688
5.6542,0.1590046894543298,-45.470664978027344
5.6542,0.23900704892820643,-45.55437469482422
5.6542,0.3180093789086596,-45.121337890625
5.6542,0.3980117383825363,-45.42028045654297
5.6542,0.4770140683629894,-45.51319122314453
5.6542,0.5570164278368661,-45.24677276611328
5.6542,0.6360187578173192,-45.58300018310547
5.6542,0.7160211172911958,-45.50643157958984
5.6542,0.7950234472716491,-45.48313903808594
5.6542,0.8750258067455255,-45.47947692871094
5.6542,0.9540281367259787,-45.46324157714844
5.6542,1.0340304961998557,-45.50758361816406
5.6542,1.1130328261803086,-45.51750183105469
5.6542,1.1930351856541854,-45.18028259277344
5.6542,1.2730375451280618,-23.043155670166016
5.6542,1.3520398751085152,-15.178482055664062
5.6542,1.4320422345823915,-12.67168426513672
5.6542,1.5110445645628447,-11.31705093383789
5.6542,1.5910469240367215,-10.775562286376951
5.6542,1.6700492540171747,-9.84658432006836
5.6542,1.750051613491051,-9.602272033691406
5.6542,1.8290539434715043,-9.334867477416992
5.6542,1.909056302945381,-9.297689437866213
5.6542,1.9880586329258343,-9.04488754272461
5.6542,2.0680609923997113,-8.938751220703125
5.6542,2.147063322380164,-8.641653060913086
5.6542,2.2270656818540404,-9.129348754882812
5.6542,2.306068011834494,-9.053373336791992
5.6542,2.386070371308371,-8.585866928100586
5.6542,2.466072730782247,-8.902624130249023
5.6542,2.5450750607627,-8.359071731567383
5.6542,2.6250774202365768,-8.332334518432617
5.6542,2.7040797502170304,-8.79963493347168
5.6542,2.7840821096909063,-8.466190338134766
5.6542,2.86308443967136,-8.895355224609375
5.6542,2.9430867991452363,-8.249814987182617
5.6542,3.0220891291256895,-8.389591217041016
5.6542,3.1020914885995663,-8.90241813659668
5.6542,3.18109381858002,-9.04234504699707
5.6542,3.2610961780538963,-9.104970932006836
5.6542,3.3400985080343495,-9.261600494384766
5.6542,3.420100867508226,-9.040491104125977
5.6542,3.499103197488679,-9.424421310424805
5.6542,3.5791055569625563,-9.14411735534668
5.6542,3.6591079164364317,-10.108850479125977
5.6542,3.738110246416886,-10.405000686645508
5.6542,3.818112605890762,-10.653772354125977
5.6542,3.8971149358712154,-11.744630813598633
5.6542,3.9771172953450917,-12.364444732666016
5.6542,4.056119625325545,-12.912395477294922
5.6542,4.136121984799423,-14.057418823242188
5.6542,4.2151243147798745,-15.050209045410156
5.6542,4.295126674253751,-17.313617706298828
5.6542,4.374129004234204,-19.144611358642575
5.6542,4.454131363708081,-22.713409423828125
5.6542,4.5331336936885345,-26.745594024658203
5.6542,4.613136053162412,-45.50477600097656
5.6542,4.693138412636288,-45.41832733154297
5.6542,4.772140742616742,-45.584129333496094
5.6542,4.852143102090618,-45.496131896972656
5.6542,4.931145432071071,-45.24567413330078
5.6542,5.011147791544948,-45.47358703613281
5.6542,5.0901501215254,-45.38294982910156
5.6542,5.170152480999278,-45.49657440185547
5.6542,5.2491548109797295,-45.55947113037109
5.6542,5.329157170453607,-45.53508758544922
5.6542,5.408159500434061,-45.53093719482422
5.6542,5.488161859907938,-45.59722137451172
5.6542,5.56716418988839,-45.58885192871094
5.6542,5.647166549362267,-45.48719024658203
5.6542,5.72616887934272,-45.58641815185547
5.6542,5.806171238816597,-45.471290588378906
5.6542,5.886173598290473,-45.31492614746094
5.6542,5.965175928270926,-45.51466369628906
5.6542,6.045178287744803,-45.391563415527344
5.6542,6.124180617725256,-45.55071258544922
5.6542,6.204182977199133,-45.5638427734375
5.6542,6.283185307179586,-45.59439086914063
5.7847,0.0,-45.41127014160156
5.7847,0.08000235947387664,-45.56144714355469
5.7847,0.1590046894543298,-45.52558135986328
5.7847,0.23900704892820643,-45.53089141845703
5.7847,0.3180093789086596,-45.35841369628906
5.7847,0.3980117383825363,-45.56892395019531
5.7847,0.4770140683629894,-45.48961639404297
5.7847,0.5570164278368661,-45.50064086914063
5.7847,0.6360187578173192,-45.30978393554688
5.7847,0.7160211172911958,-45.57307434082031
5.7847,0.7950234472716491,-45.52571105957031
5.7847,0.8750258067455255,-45.41350555419922
5.7847,0.9540281367259787,-45.617767333984375
5.7847,1.0340304961998557,-45.33892822265625
5.7847,1.1130328261803086,-45.35771179199219
5.7847,1.1930351856541854,-45.554237365722656
5.7847,1.2730375451280618,-15.23569107055664
5.7847,1.3520398751085152,-12.595325469970703
5.7847,1.4320422345823915,-11.36614227294922
5.7847,1.5110445645628447,-10.865518569946287
5.7847,1.5910469240367215,-9.697151184082031
5.7847,1.6700492540171747,-9.66937255859375
5.7847,1.750051613491051,-9.432960510253906
5.7847,1.8290539434715043,-9.242431640625
5.7847,1.909056302945381,-8.674753189086914
5.7847,1.9880586329258343,-9.020776748657228
5.7847,2.0680609923997113,-8.801897048950195
5.7847,2.147063322380164,-8.817821502685547
5.7847,2.2270656818540404,-8.629230499267578
5.7847,2.306068011834494,-7.984020233154297
5.7847,2.386070371308371,-7.898443222045898
5.7847,2.466072730782247,-8.53483772277832
5.7847,2.5450750607627,-7.962396621704102
5.7847,2.6250774202365768,-7.903587341308594
5.7847,2.7040797502170304,-8.384925842285156
5.7847,2.7840821096909063,-8.193840026855469
5.7847,2.86308443967136,-7.732870101928711
5.7847,2.9430867991452363,-7.765464782714844
5.7847,3.0220891291256895,-8.277647018432617
5.7847,3.1020914885995663,-7.997621536254883
5.7847,3.18109381858002,-7.782215118408203
5.7847,3.2610961780538963,-7.894948959350586
5.7847,3.3400985080343495,-8.1533203125
5.7847,3.420100867508226,-8.239679336547852
5.7847,3.499103197488679,-8.964994430541992
5.7847,3.5791055569625563,-8.677515029907227
5.7847,3.6591079164364317,-9.479785919189451
5.7847,3.738110246416886,-9.750150680541992
5.7847,3.818112605890762,-10.314632415771484
5.7847,3.8971149358712154,-10.79024887084961
5.7847,3.9771172953450917,-11.457399368286133
5.7847,4.056119625325545,-11.760747909545898
5.7847,4.136121984799423,-13.327011108398438
5.7847,4.2151243147798745,-14.18441390991211
5.7847,4.295126674253751,-15.216560363769531
5.7847,4.374129004234204,-16.941829681396484
5.7847,4.454131363708081,-19.279090881347656
5.7847,4.5331336936885345,-22.90606689453125
5.7847,4.613136053162412,-45.49309539794922
5.7847,4.693138412636288,-45.5361557006836
5.7847,4.772140742616742,-45.36963653564453
5.7847,4.852143102090618,-45.39073181152344
5.7847,4.931145432071071,-45.327484130859375
5.7847,5.011147791544948,-45.53261566162109
5.7847,5.0901501215254,-45.5068588256836
5.7847,5.170152480999278,-45.54542541503906
5.7847,5.2491548109797295,-45.54389190673828
5.7847,5.329157170453607,-45.50828552246094
5.7847,5.408159500434061,-45.26055145263672
5.7847,5.488161859907938,-45.54718017578125
5.7847,5.56716418988839,-45.46526336669922
5.7847,5.647166549362267,-45.19538879394531
5.7847,5.72616887934272,-45.507591247558594
5.7847,5.806171238816597,-45.435302734375
5.7847,5.886173598290473,-45.43585205078125
5.7847,5.965175928270926,-45.44203186035156
5.7847,6.045178287744803,-45.48395538330078
5.7847,6.124180617725256,-45.481056213378906
5.7847,6.204182977199133,-45.50242614746094
5.7847,6.283185307179586,-45.36058807373047
5.9153,0.0,-45.51847839355469
5.9153,0.08000235947387664,-45.51002502441406
5.9153,0.1590046894543298,-45.543678283691406
5.9153,0.23900704892820643,-45.41226196289063
5.9153,0.3180093789086596,-45.45518493652344
5.9153,0.3980117383825363,-45.51536560058594
5.9153,0.4770140683629894,-45.38737487792969
5.9153,0.5570164278368661,-45.497657775878906
5.9153,0.6360187578173192,-45.46549987792969
5.9153,0.7160211172911958,-45.34861755371094
5.9153,0.7950234472716491,-45.52494812011719
5.9153,0.8750258067455255,-45.47476196289063
5.9153,0.9540281367259787,-45.46409606933594
5.9153,1.0340304961998557,-45.598480224609375
5.9153,1.1130328261803086,-45.492820739746094
5.9153,1.1930351856541854,-19.062652587890625
5.9153,1.2730375451280618,-13.533863067626951
5.9153,1.3520398751085152,-11.616413116455078
5.9153,1.4320422345823915,-10.691390991210938
5.9153,1.5110445645628447,-9.65937042236328
5.9153,1.5910469240367215,-9.151863098144531
5.9153,1.6700492540171747,-8.843708038330078
5.9153,1.750051613491051,-8.574634552001953
5.9153,1.8290539434715043,-8.354772567749023
5.9153,1.909056302945381,-8.654653549194336
5.9153,1.9880586329258343,-7.994665145874023
5.9153,2.0680609923997113,-8.077621459960938
5.9153,2.147063322380164,-8.255598068237305
5.9153,2.2270656818540404,-8.314376831054688
5.9153,2.306068011834494,-8.004558563232422
5.9153,2.386070371308371,-7.818809509277344
5.9153,2.466072730782247,-8.108684539794922
5.9153,2.5450750607627,-7.416399002075195
5.9153,2.6250774202365768,-7.988204956054687
5.9153,2.7040797502170304,-7.962425231933594
5.9153,2.7840821096909063,-8.030939102172852
5.9153,2.86308443967136,-7.358991622924805
5.9153,2.9430867991452363,-7.587255477905273
5.9153,3.0220891291256895,-7.960016250610352
5.9153,3.1020914885995663,-7.916379928588867
5.9153,3.18109381858002,-7.774284362792969
5.9153,3.2610961780538963,-8.153963088989258
5.9153,3.3400985080343495,-7.672069549560547
5.9153,3.420100867508226,-7.934528350830078
5.9153,3.499103197488679,-7.876352310180664
5.9153,3.5791055569625563,-8.021774291992188
5.9153,3.6591079164364317,-8.879276275634766
5.9153,3.738110246416886,-8.906438827514648
5.9153,3.818112605890762,-9.07118034362793
5.9153,3.8971149358712154,-9.991872787475586
5.9153,3.9771172953450917,-10.117652893066406
5.9153,4.056119625325545,-11.08645248413086
5.9153,4.136121984799423,-12.61215591430664
5.9153,4.2151243147798745,-13.47051239013672
5.9153,4.295126674253751,-14.366504669189451
5.9153,4.374129004234204,-16.055828094482422
5.9153,4.454131363708081,-17.55584716796875
5.9153,4.5331336936885345,-19.94209289550781
5.9153,4.613136053162412,-23.23563766479492
5.9153,4.693138412636288,-45.46186828613281
5.9153,4.772140742616742,-45.56431579589844
5.9153,4.852143102090618,-45.44124603271485
5.9153,4.931145432071071,-45.6016845703125
5.9153,5.011147791544948,-45.535606384277344
5.9153,5.0901501215254,-45.146751403808594
5.9153,5.170152480999278,-45.394493103027344
5.9153,5.2491548109797295,-45.44750213623047
5.9153,5.329157170453607,-45.48664093017578
5.9153,5.408159500434061,-45.501708984375
5.9153,5.488161859907938,-45.442604064941406
5.9153,5.56716418988839,-45.47150421142578
5.9153,5.647166549362267,-45.48377990722656
5.9153,5.72616887934272,-45.42144775390625
5.9153,5.806171238816597,-45.55856323242188
5.9153,5.886173598290473,-45.50817108154297
5.9153,5.965175928270926,-45.543792724609375
5.9153,6.045178287744803,-45.38597106933594
5.9153,6.124180617725256,-45.60384368896485
5.9153,6.204182977199133,-45.53571319580078
5.9153,6.283185307179586,-45.43800354003906
6.0458,0.0,-45.455108642578125
6.0458,0.08000235947387664,-45.56684875488281
6.0458,0.1590046894543298,-45.6079330444336
6.0458,0.23900704892820643,-45.51806640625
6.0458,0.3180093789086596,-45.44253540039063
6.0458,0.3980117383825363,-45.46831512451172
6.0458,0.4770140683629894,-45.39385223388672
6.0458,0.5570164278368661,-45.471099853515625
6.0458,0.6360187578173192,-45.57735443115234
6.0458,0.7160211172911958,-45.5161361694336
6.0458,0.7950234472716491,-45.51361846923828
6.0458,0.8750258067455255,-45.51545715332031
6.0458,0.9540281367259787,-45.40974426269531
6.0458,1.0340304961998557,-45.52526092529297
6.0458,1.1130328261803086,-18.20391845703125
6.0458,1.1930351856541854,-12.90204620361328
6.0458,1.2730375451280618,-11.218881607055664
6.0458,1.3520398751085152,-10.018285751342772
6.0458,1.4320422345823915,-9.941953659057615
6.0458,1.5110445645628447,-9.412961959838867
6.0458,1.5910469240367215,-8.92473030090332
6.0458,1.6700492540171747,-8.410552978515625
6.0458,1.750051613491051,-8.154590606689453
6.0458,1.8290539434715043,-8.19064712524414
6.0458,1.909056302945381,-7.698053359985352
6.0458,1.9880586329258343,-8.078096389770508
6.0458,2.0680609923997113,-7.984979629516602
6.0458,2.147063322380164,-7.901836395263672
6.0458,2.2270656818540404,-7.199977874755859
6.0458,2.306068011834494,-7.257171630859375
6.0458,2.386070371308371,-7.671104431152344
6.0458,2.466072730782247,-7.352895736694336
6.0458,2.5450750607627,-6.868791580200195
6.0458,2.6250774202365768,-7.55198860168457
6.0458,2.7040797502170304,-7.243640899658203
6.0458,2.7840821096909063,-6.915134429931641
6.0458,2.86308443967136,-7.011503219604492
6.0458,2.9430867991452363,-7.433004379272461
6.0458,3.0220891291256895,-6.817480087280273
6.0458,3.1020914885995663,-7.031106948852539
6.0458,3.18109381858002,-7.182437896728516
6.0458,3.2610961780538963,-7.514787673950195
6.0458,3.3400985080343495,-7.364387512207031
6.0458,3.420100867508226,-7.192550659179688
6.0458,3.499103197488679,-7.780067443847656
6.0458,3.5791055569625563,-7.450061798095703
6.0458,3.6591079164364317,-8.164409637451172
6.0458,3.738110246416886,-8.024805068969727
6.0458,3.818112605890762,-8.752225875854492
6.0458,3.8971149358712154,-8.161767959594727
6.0458,3.9771172953450917,-9.273433685302734
6.0458,4.056119625325545,-9.431516647338867
6.0458,4.136121984799423,-10.662557601928713
6.0458,4.2151243147798745,-11.162256240844728
6.0458,4.295126674253751,-12.950347900390623
6.0458,4.374129004234204,-14.176498413085938
6.0458,4.454131363708081,-15.590656280517578
6.0458,4.5331336936885345,-18.150012969970703
6.0458,4.613136053162412,-19.18466567993164
6.0458,4.693138412636288,-22.678146362304688
6.0458,4.772140742616742,-45.53633880615234
6.0458,4.852143102090618,-45.43718719482422
6.0458,4.931145432071071,-45.561012268066406
6.0458,5.011147791544948,-45.57421112060547
6.0458,5.0901501215254,-45.47132873535156
6.0458,5.170152480999278,-45.27333068847656
6.0458,5.2491548109797295,-45.55036163330078
6.0458,5.329157170453607,-45.46312713623047
6.0458,5.408159500434061,-45.522239685058594
6.0458,5.488161859907938,-45.46038055419922
6.0458,5.56716418988839,-45.51361846923828
6.0458,5.647166549362267,-45.490455627441406
6.0458,5.72616887934272,-45.50904083251953
6.0458,5.806171238816597,-45.31907653808594
6.0458,5.886173598290473,-45.610145568847656
6.0458,5.965175928270926,-45.51360321044922
6.0458,6.045178287744803,-45.30524444580078
6.0458,6.124180617725256,-45.3182373046875
6.0458,6.204182977199133,-45.412017822265625
6.0458,6.283185307179586,-45.52619934082031
6.1763,0.0,-45.511192321777344
6.1763,0.08000235947387664,-45.46503448486328
6.1763,0.1590046894543298,-45.502586364746094
6.1763,0.23900704892820643,-45.50032806396485
6.1763,0.3180093789086596,-45.53960418701172
6.1763,0.3980117383825363,-45.41437530517578
6.1763,0.4770140683629894,-45.29740905761719
6.1763,0.5570164278368661,-45.27264404296875
6.1763,0.6360187578173192,-45.54556274414063
6.1763,0.7160211172911958,-45.48252868652344
6.1763,0.7950234472716491,-45.54273223876953
6.1763,0.8750258067455255,-45.46785736083984
6.1763,0.9540281367259787,-45.51487731933594
6.1763,1.0340304961998557,-33.70711898803711
6.1763,1.1130328261803086,-13.54400634765625
6.1763,1.1930351856541854,-11.275501251220703
6.1763,1.2730375451280618,-10.222848892211914
6.1763,1.3520398751085152,-9.33165168762207
6.1763,1.4320422345823915,-9.485471725463867
6.1763,1.5110445645628447,-9.087064743041992
6.1763,1.5910469240367215,-8.534696578979492
6.1763,1.6700492540171747,-8.048498153686523
6.1763,1.750051613491051,-7.969581604003906
6.1763,1.8290539434715043,-7.508419036865234
6.1763,1.909056302945381,-7.634660720825195
6.1763,1.9880586329258343,-7.191852569580078
6.1763,2.0680609923997113,-7.726520538330078
6.1763,2.147063322380164,-7.480598449707031
6.1763,2.2270656818540404,-7.126022338867188
6.1763,2.306068011834494,-7.314884185791016
6.1763,2.386070371308371,-7.300834655761719
6.1763,2.466072730782247,-6.663139343261719
6.1763,2.5450750607627,-6.846231460571289
6.1763,2.6250774202365768,-7.014684677124023
6.1763,2.7040797502170304,-6.495567321777344
6.1763,2.7840821096909063,-6.677923202514648
6.1763,2.86308443967136,-7.093784332275391
6.1763,2.9430867991452363,-6.6043701171875
6.1763,3.0220891291256895,-6.648946762084961
6.1763,3.1020914885995663,-7.058380126953125
6.1763,3.18109381858002,-6.460058212280273
6.1763,3.2610961780538963,-6.621999740600586
6.1763,3.3400985080343495,-6.58905029296875
6.1763,3.420100867508226,-6.8390960693359375
6.1763,3.499103197488679,-6.900348663330078
6.1763,3.5791055569625563,-7.486381530761719
6.1763,3.6591079164364317,-7.158700942993164
6.1763,3.738110246416886,-7.955400466918945
6.1763,3.818112605890762,-8.234535217285156
6.1763,3.8971149358712154,-7.97087287902832
6.1763,3.9771172953450917,-8.151721954345703
6.1763,4.056119625325545,-9.10427474975586
6.1763,4.136121984799423,-9.939119338989258
6.1763,4.2151243147798745,-11.275068283081056
6.1763,4.295126674253751,-11.84893798828125
6.1763,4.374129004234204,-13.270313262939451
6.1763,4.454131363708081,-13.85736083984375
6.1763,4.5331336936885345,-15.857650756835938
6.1763,4.613136053162412,-17.592021942138672
6.1763,4.693138412636288,-20.33765411376953
6.1763,4.772140742616742,-22.660045623779297
6.1763,4.852143102090618,-45.4229736328125
6.1763,4.931145432071071,-45.54332733154297
6.1763,5.011147791544948,-45.39410400390625
6.1763,5.0901501215254,-45.56021118164063
6.1763,5.170152480999278,-45.57260894775391
6.1763,5.2491548109797295,-45.38400268554688
6.1763,5.329157170453607,-45.57762908935547
6.1763,5.408159500434061,-45.57110595703125
6.1763,5.488161859907938,-45.50473785400391
6.1763,5.56716418988839,-45.55841064453125
6.1763,5.647166549362267,-45.38037872314453
6.1763,5.72616887934272,-45.4578857421875
6.1763,5.806171238816597,-45.48764801025391
6.1763,5.886173598290473,-45.52361297607422
6.1763,5.965175928270926,-45.44133758544922
6.1763,6.045178287744803,-45.5937728881836
6.1763,6.124180617725256,-45.51009368896485
6.1763,6.204182977199133,-45.33380889892578
6.1763,6.283185307179586,-45.37140655517578
6.3068,0.0,-45.538536071777344
6.3068,0.08000235947387664,-45.39691162109375
6.3068,0.1590046894543298,-45.37401580810547
6.3068,0.23900704892820643,-45.49860382080078
6.3068,0.3180093789086596,-45.636138916015625
6.3068,0.3980117383825363,-45.5537109375
6.3068,0.4770140683629894,-45.41814422607422
6.3068,0.5570164278368661,-45.55059051513672
6.3068,0.6360187578173192,-45.51863098144531
6.3068,0.7160211172911958,-45.547454833984375
6.3068,0.7950234472716491,-45.53819274902344
6.3068,0.8750258067455255,-45.54566192626953
6.3068,0.9540281367259787,-45.41267395019531
6.3068,1.0340304961998557,-15.677940368652344
6.3068,1.1130328261803086,-12.013664245605469
6.3068,1.1930351856541854,-10.841888427734377
6.3068,1.2730375451280618,-9.465436935424805
6.3068,1.3520398751085152,-9.306970596313477
6.3068,1.4320422345823915,-8.74839973449707
6.3068,1.5110445645628447,-8.629362106323242
6.3068,1.5910469240367215,-8.435586929321289
6.3068,1.6700492540171747,-8.162946701049805
6.3068,1.750051613491051,-7.976242065429687
6.3068,1.8290539434715043,-7.768102645874023
6.3068,1.909056302945381,-7.459316253662109
6.3068,1.9880586329258343,-7.437292098999023
6.3068,2.0680609923997113,-7.186861038208008
6.3068,2.147063322380164,-6.63068962097168
6.3068,2.2270656818540404,-6.522287368774414
6.3068,2.306068011834494,-7.047382354736328
6.3068,2.386070371308371,-6.938024520874023
6.3068,2.466072730782247,-6.840221405029297
6.3068,2.5450750607627,-6.888641357421875
6.3068,2.6250774202365768,-6.720588684082031
6.3068,2.7040797502170304,-6.129261016845703
6.3068,2.7840821096909063,-6.854076385498047
6.3068,2.86308443967136,-6.697021484375
6.3068,2.9430867991452363,-6.714250564575195
6.3068,3.0220891291256895,-6.136407852172852
6.3068,3.1020914885995663,-6.668703079223633
6.3068,3.18109381858002,-6.328792572021484
6.3068,3.2610961780538963,-6.238559722900391
6.3068,3.3400985080343495,-6.219846725463867
6.3068,3.420100867508226,-6.35038948059082
6.3068,3.499103197488679,-6.547124862670898
6.3068,3.5791055569625563,-6.53608512878418
6.3068,3.6591079164364317,-6.796253204345703
6.3068,3.738110246416886,-6.915275573730469
6.3068,3.818112605890762,-7.147684097290039
6.3068,3.8971149358712154,-7.991123199462891
6.3068,3.9771172953450917,-7.876129150390625
6.3068,4.056119625325545,-8.717519760131836
6.3068,4.136121984799423,-9.255807876586914
6.3068,4.2151243147798745,-9.548761367797852
6.3068,4.295126674253751,-11.089544296264648
6.3068,4.374129004234204,-11.70930290222168
6.3068,4.454131363708081,-13.258907318115234
6.3068,4.5331336936885345,-14.599571228027344
6.3068,4.613136053162412,-16.136714935302734
6.3068,4.693138412636288,-17.863426208496094
6.3068,4.772140742616742,-20.522125244140625
6.3068,4.852143102090618,-24.199481964111328
6.3068,4.931145432071071,-45.51556396484375
6.3068,5.011147791544948,-45.62247467041016
6.3068,5.0901501215254,-45.488800048828125
6.3068,5.170152480999278,-45.44129180908203
6.3068,5.2491548109797295,-45.48009490966797
6.3068,5.329157170453607,-45.6361083984375
6.3068,5.408159500434061,-19.01444625854492
6.3068,5.488161859907938,-45.484222412109375
6.3068,5.56716418988839,-45.55799865722656
6.3068,5.647166549362267,-45.599082946777344
6.3068,5.72616887934272,-45.489593505859375
6.3068,5.806171238816597,-45.26414489746094
6.3068,5.886173598290473,-45.59150695800781
6.3068,5.965175928270926,-45.55513000488281
6.3068,6.045178287744803,-45.41667938232422
6.3068,6.124180617725256,-45.47850799560547
6.3068,6.204182977199133,-45.52214050292969
6.3068,6.283185307179586,-45.45453643798828
6.4373,0.0,-45.52768707275391
6.4373,0.08000235947387664,-45.52466583251953
6.4373,0.1590046894543298,-45.501502990722656
6.4373,0.23900704892820643,-45.48108673095703
6.4373,0.3180093789086596,-45.573875427246094
6.4373,0.3980117383825363,-45.498565673828125
6.4373,0.4770140683629894,-45.423927307128906
6.4373,0.5570164278368661,-45.54710388183594
6.4373,0.6360187578173192,-45.43555450439453
6.4373,0.7160211172911958,-45.59453582763672
6.4373,0.7950234472716491,-45.51497650146485
6.4373,0.8750258067455255,-45.466407775878906
6.4373,0.9540281367259787,-14.848285675048828
6.4373,1.0340304961998557,-11.964242935180664
6.4373,1.1130328261803086,-10.084625244140623
6.4373,1.1930351856541854,-9.665782928466797
6.4373,1.2730375451280618,-9.284832000732422
6.4373,1.3520398751085152,-8.267391204833984
6.4373,1.4320422345823915,-7.863466262817383
6.4373,1.5110445645628447,-7.759077072143555
6.4373,1.5910469240367215,-7.278362274169922
6.4373,1.6700492540171747,-7.062511444091797
6.4373,1.750051613491051,-6.870168685913086
6.4373,1.8290539434715043,-7.206796646118164
6.4373,1.909056302945381,-7.177087783813477
6.4373,1.9880586329258343,-6.397090911865234
6.4373,2.0680609923997113,-6.200136184692383
